tool		SPF Mon Jun 30 08:45:41 AM IST 2025	SPF Mon Jun 30 08:45:41 AM IST 2025	SPF Mon Jun 30 08:45:41 AM IST 2025	SPF Mon Jun 30 08:45:41 AM IST 2025	SPF Sat Jul 12 05:34:07 PM IST 2025	SPF Sat Jul 12 05:34:07 PM IST 2025	SPF Sat Jul 12 05:34:07 PM IST 2025	SPF Sat Jul 12 05:34:07 PM IST 2025
run set		SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java
../sv-benchmarks/java/		status	cputime (s)	walltime (s)	memory (MB)	status	cputime (s)	walltime (s)	memory (MB)
jbmc-regression/enum1.yml	true	true	1.918786	0.9533310340002572	115.007488	true	1.994015	0.9751361859998724	114.728960
jbmc-regression/exceptions1.yml	false	false	1.968451	0.9592118099999425	115.646464	false	1.963591	0.94701688799978	122.257408
jbmc-regression/exceptions10.yml	false	false	1.913952	0.9154591859996799	114.876416	false	2.012481	0.9718820990001404	123.076608
jbmc-regression/exceptions11.yml	false	false	1.979935	0.9493230119996952	115.417088	false	1.950799	0.9422580079999534	114.368512
jbmc-regression/exceptions12.yml	false	false	1.927323	0.928945281999404	116.498432	false	1.989046	0.9738049630004753	123.445248
jbmc-regression/exceptions13.yml	false	false	1.94353	0.923980754000695	114.249728	false	2.011143	0.9683793690001039	123.207680
jbmc-regression/exceptions14.yml	true	true	1.956157	0.9321952840000449	115.085312	true	2.002725	0.9703748820002147	114.946048
jbmc-regression/exceptions15.yml	true	true	1.927805	0.9271060620003482	121.053184	true	1.990156	0.9673367030000009	117.723136
jbmc-regression/exceptions16.yml	false	false	1.945657	0.9356196349999664	116.670464	false	2.050276	0.980858442000681	124.960768
jbmc-regression/exceptions18.yml	true	true	1.953956	0.9299536850003278	122.216448	true	2.01267	1.0008215309999287	114.421760
jbmc-regression/exceptions2.yml	false	false	1.950176	0.9259243910000805	122.458112	false	2.02224	0.9629610490001141	114.343936
jbmc-regression/exceptions3.yml	false	false	1.938654	0.9379433300000528	122.474496	false	2.006771	0.9528102289996241	115.490816
jbmc-regression/exceptions4.yml	true	true	1.922861	0.9239171949993761	115.527680	true	2.006061	0.9708477879994462	122.421248
jbmc-regression/exceptions5.yml	true	true	1.986904	0.9647839049994218	116.064256	true	2.036448	0.9735786340006598	114.778112
jbmc-regression/exceptions6.yml	false	false	1.941478	0.9425032439994538	114.475008	false	1.986721	0.9673517709998123	114.184192
jbmc-regression/exceptions7.yml	false	false	1.945921	0.9342213570007516	115.179520	false	2.089981	1.0127537369999118	115.027968
jbmc-regression/exceptions8.yml	false	false	1.881917	0.9206767599998784	115.310592	false	2.044048	0.985812992999854	114.716672
jbmc-regression/exceptions9.yml	true	true	1.852696	0.9164160210002592	114.597888	true	2.000015	0.9717371030001232	115.023872
jbmc-regression/fcmpx_dcmpx1.yml	true	true	1.888451	0.9158151969995743	116.609024	true	1.921018	0.9361582060000728	114.290688
jbmc-regression/iarith1.yml	true	true	1.888729	0.8998289720002504	114.704384	true	2.01239	0.9727562950001811	114.524160
jbmc-regression/iarith2.yml	true	true	1.971236	0.9457627139991018	114.462720	true	2.062315	0.9817964100002428	114.683904
jbmc-regression/if_acmp1.yml	true	true	1.956234	0.929862482000317	114.446336	true	2.00795	0.9746822759998395	114.143232
jbmc-regression/if_expr1.yml	true	true	2.052658	0.9873794899995119	169.205760	true	2.060528	1.0422685109997474	177.311744
jbmc-regression/if_icmp1.yml	true	true	2.091794	0.9924770280003941	168.611840	true	2.305555	1.1154218659994513	177.344512
jbmc-regression/ifxx1.yml	true	true	1.868347	0.8910384170003454	114.511872	true	1.989477	0.9663205169999856	113.905664
jbmc-regression/instanceof1.yml	true	true	1.825543	0.8817510320004658	114.229248	true	1.937403	0.9433486960006121	114.524160
jbmc-regression/instanceof2.yml	true	true	1.871008	0.9037863599996854	114.434048	true	1.934602	0.9384391590001542	114.683904
jbmc-regression/instanceof3.yml	true	true	1.904364	0.9179499550000401	114.651136	true	2.019399	1.0000272850002148	116.441088
jbmc-regression/instanceof4.yml	true	true	1.861417	0.9202734390000842	116.699136	true	1.998373	0.9641841470001964	116.682752
jbmc-regression/instanceof5.yml	true	true	1.917752	0.9056191380004748	114.319360	true	1.970178	0.9558974700003091	114.880512
jbmc-regression/instanceof6.yml	true	true	1.896641	0.9138528740004404	117.030912	true	1.975579	0.9415413590004391	114.618368
jbmc-regression/instanceof7.yml	true	true	1.863507	0.9247677499997735	114.622464	true	1.980368	0.9410242290005044	114.253824
jbmc-regression/instanceof8.yml	true	true	1.857315	0.8898735080001643	113.950720	true	2.044317	0.961964168999657	115.539968
jbmc-regression/interface1.yml	false	false	1.910855	0.9130438480005978	114.995200	false	2.020505	0.980454266000379	114.814976
jbmc-regression/java_append_char.yml	false	false	2.137653	1.0479887310002596	170.573824	false	2.215325	1.0895677220005382	177.913856
jbmc-regression/lazyloading4.yml	true	true	1.907635	0.9291364629998498	114.192384	true	1.966336	0.9266289540000798	116.957184
jbmc-regression/list1.yml	true	true	37.227861	16.5346997380002	611.356672	true	42.976017	21.96002493299966	612.270080
jbmc-regression/long1.yml	true	true	1.908074	0.9117203209998479	114.884608	true	1.894051	0.919866182000078	114.712576
jbmc-regression/lookupswitch1.yml	true	true	2.268036	1.060292918000414	175.177728	true	2.148741	1.038932229999773	178.089984
jbmc-regression/multinewarray.yml	true	true	1.927859	0.9267408019995855	114.384896	true	1.975767	0.9460843339993517	114.249728
