tool		SPF Mon Jun 30 08:45:41 AM IST 2025	SPF Mon Jun 30 08:45:41 AM IST 2025	SPF Mon Jun 30 08:45:41 AM IST 2025	SPF Mon Jun 30 08:45:41 AM IST 2025	SPF Mon Jun 30 10:36:53 AM IST 2025	SPF Mon Jun 30 10:36:53 AM IST 2025	SPF Mon Jun 30 10:36:53 AM IST 2025	SPF Mon Jun 30 10:36:53 AM IST 2025
run set		SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java
sv-benchmarks/java/		status	cputime (s)	walltime (s)	memory (MB)	status	cputime (s)	walltime (s)	memory (MB)
MinePump/spec1-5_product61.yml	true	true	8.050006	3.8725703689997317	437.915648	true	7.731918	4.077115768999647	454.746112
MinePump/spec1-5_product62.yml	true	true	7.966415	3.9021011790000557	442.908672	true	7.924771	4.079719384000782	445.722624
MinePump/spec1-5_product63.yml	true	true	8.914753	3.4349798700004612	353.607680	true	9.374017	3.6154148650002753	335.577088
MinePump/spec1-5_product64.yml	true	true	8.877569	4.352920467999866	425.717760	true	8.081885	3.2770877729999484	330.133504
MinePump/spec1-5_product7.yml	false	false	3.617843	1.494702523000342	227.127296	false	3.434759	1.5164675090018136	223.977472
MinePump/spec1-5_product8.yml	false	false	2.556042	1.1275649019999037	182.951936	false	2.642947	1.1747931779991632	182.206464
MinePump/spec1-5_product9.yml	false	false	2.409941	1.1125705089998519	173.252608	false	2.431838	1.121929970000565	177.463296
algorithms/BellmanFord-FunSat01.yml	true	true	2.451325	1.0962819149999632	183.341056	true	2.398407	1.1163611669999227	179.609600
algorithms/BellmanFord-FunSat02.yml	false	unknown	2.12553	1.007247758999256	167.645184	unknown	2.204885	1.058240995000233	172.687360
algorithms/BellmanFord-FunUnsat01.yml	false	false	2.416398	1.1024711430000025	182.976512	false	2.487764	1.1465758470003493	178.884608
algorithms/BellmanFord-FunUnsat02.yml	false	unknown	2.099739	1.0164710019998893	167.575552	unknown	2.173853	1.0378501400009554	160.837632
algorithms/BellmanFord-MemSat01.yml	true	true	2.404751	1.0993203669995637	181.141504	true	2.482343	1.1487262670016207	182.173696
algorithms/BellmanFord-MemSat02.yml	true	unknown	2.009385	0.9815638760001093	167.469056	unknown	2.157677	1.033557857001142	171.548672
algorithms/BellmanFord-MemUnsat01.yml	false	false	2.484256	1.1317554490005932	184.299520	false	2.442239	1.118667500999436	178.909184
algorithms/BellmanFord-MemUnsat02.yml	false	unknown	2.141372	1.033289355999841	168.017920	unknown	2.15718	1.0187934530003986	171.216896
algorithms/BinaryTreeSearch-FunSat01.yml	true	true	4.278054	1.7166183309991538	230.449152	true	3.792867	1.6276224539997202	233.648128
algorithms/BinaryTreeSearch-FunUnsat01.yml	false	false	2.233594	1.0457247900003495	174.870528	false	2.37636	1.0790163750007196	178.241536
algorithms/BinaryTreeSearch-MemSat01.yml	true	true	4.107861	1.6338027679994411	220.696576	true	3.660804	1.6076429549993918	225.689600
algorithms/BinaryTreeSearch-MemUnsat01.yml	false	false	2.139196	1.013720332000048	171.569152	false	2.191819	1.0473244950007938	176.857088
algorithms/BinaryTreeSearch-MemUnsat02.yml	false	false	2.098908	0.9930189509996126	170.094592	false	2.226966	1.08257067500017	173.756416
algorithms/InsertionSort-FunSat01.yml	true	true	2.448013	1.1082895310000822	183.861248	true	2.414186	1.0878400330002478	179.642368
algorithms/InsertionSort-FunSat02.yml	true	true	2.475543	1.1233012969996707	184.643584	true	2.406543	1.0883623889985756	179.847168
algorithms/InsertionSort-FunUnsat01.yml	false	true	2.385916	1.0936170960003437	183.758848	true	2.445849	1.1185721309993824	179.970048
algorithms/InsertionSort-MemSat01.yml	true	true	2.392578	1.0984217730001546	182.329344	true	2.401928	1.109966425001403	180.338688
algorithms/InsertionSort-MemUnsat01.yml	false	false	2.338017	1.0805546890005644	179.343360	false	2.385864	1.0931493259995477	176.508928
algorithms/MergeSortIterative-FunSat01.yml	true	true	2.525815	1.1368208659996526	183.185408	true	2.409565	1.126242872000148	178.003968
algorithms/MergeSortIterative-FunSat02.yml	true	true	2.516457	1.1224108569995224	183.103488	true	2.495752	1.1208487379990402	178.352128
algorithms/MergeSortIterative-FunUnsat01.yml	false	unknown	2.491788	1.1362433260001126	181.895168	unknown	2.344934	1.1137204709993966	165.294080
algorithms/MergeSortIterative-MemSat01.yml	false	true	2.467909	1.1234151010003188	182.710272	true	2.478967	1.1183717320000142	181.673984
algorithms/MergeSortIterative-MemUnsat01.yml	false	true	2.495796	1.1476728130000993	182.050816	true	2.363296	1.0962058559998695	170.504192
algorithms/RedBlackTree-FunSat01.yml	true	true	2.868168	1.2477876859993557	195.158016	true	2.942905	1.258156976000464	191.451136
algorithms/RedBlackTree-FunUnsat01.yml	false	false	2.719362	1.171607584999947	184.311808	false	2.675924	1.1653903869992064	183.697408
algorithms/RedBlackTree-MemSat01.yml	true	true	4.891565	1.8966660770001909	235.892736	true	3.979942	1.7173658659994544	228.552704
algorithms/RedBlackTree-MemUnsat01.yml	false	false	2.968653	1.2898075129996869	194.224128	false	2.989328	1.277271061000647	185.348096
algorithms/SortedListInsert-FunSat01.yml	true	true	4.047346	1.6288876739999978	232.280064	true	3.520328	1.5371879559988884	227.184640
algorithms/SortedListInsert-FunSat02.yml	true	true	4.612285	1.8310951729999942	235.569152	true	3.824873	1.7002304069992533	220.057600
algorithms/SortedListInsert-FunUnsat01.yml	false	false	2.235352	1.0584771320000073	169.160704	false	2.447458	1.0797917890013196	188.907520
algorithms/SortedListInsert-MemSat01.yml	true	true	3.324656	1.400005192000208	226.263040	true	3.119954	1.3642262900011701	205.213696
algorithms/SortedListInsert-MemUnsat01.yml	false	false	2.100513	0.9924822880002466	170.483712	false	2.100739	1.0467104260005726	173.469696
algorithms/Trie-FunSat01.yml	true	true	2.255119	1.0727717039999334	171.913216	true	2.333376	1.1064614680017257	173.854720
algorithms/Trie-FunUnsat01.yml	false	false	2.276358	1.053937315999974	173.641728	false	2.065805	1.0552433149987337	160.641024
algorithms/Trie-MemSat01.yml	true	true	2.270236	1.0439384990004328	171.433984	true	2.321265	1.1138074359987513	174.104576
algorithms/Trie-MemUnsat01.yml	false	false	2.28289	1.0557038389997615	172.441600	false	2.281579	1.0552292880001914	166.490112
algorithms/Tsp-FunSat01.yml	false	unknown	2.128747	1.0074323369999547	167.559168	unknown	2.244238	1.0324621470008424	174.297088
algorithms/Tsp-FunUnsat01.yml	false	unknown	2.026709	0.9896737789995314	167.768064	unknown	2.180524	1.0343783049993363	172.417024
algorithms/Tsp-MemSat01.yml	true	unknown	2.126793	1.0205273250003302	167.100416	unknown	2.174176	1.0055007789997035	170.082304
algorithms/Tsp-MemUnsat01.yml	false	unknown	2.077877	1.0152509589997862	167.604224	unknown	2.109635	1.0235358860009	171.696128
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_01_bad.yml	false	unknown	2.277425	1.0127627539995956	118.964224	unknown	2.308509	1.0481585699999414	121.966592
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_01_bad_version2.yml	false	unknown	2.301767	1.0197652269998798	129.302528	unknown	2.274732	1.0392754710010195	119.451648
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_01_good.yml	true	unknown	2.277474	1.018526591000409	119.689216	unknown	2.242685	1.0204834140004095	121.851904
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_81a_bad.yml	false	unknown	2.230611	1.0084765470001003	119.062528	unknown	2.404526	1.0692399379986455	119.996416
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_81a_bad_version2.yml	false	unknown	2.32627	1.0400230309996914	118.788096	unknown	2.280525	3.8943654419999802	128.970752
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_81a_good.yml	true	unknown	2.368121	1.0286954279999918	120.725504	unknown	2.263675	1.002192683999965	129.843200
juliet-java/CWE369_Divide_by_Zero__float_console_readLine_divide_54_bad.yml	false	unknown	2.323672	1.0331081640006232	121.905152	unknown	2.235971	1.0179893389995414	130.248704
juliet-java/CWE369_Divide_by_Zero__float_console_readLine_divide_54_bad_version2.yml	false	unknown	2.25233	1.0221316919996752	121.004032	unknown	2.158968	1.0265911169990432	129.548288
juliet-java/CWE369_Divide_by_Zero__float_console_readLine_divide_54_good.yml	true	unknown	2.181092	1.017779330999474	121.012224	unknown	2.279871	1.0500576320009714	130.318336
jdart-regression/OverapproximationString01.yml	false	false	1.94257	0.9410558230001698	120.856576	false	1.98504	0.9638994360011566	119.439360
jdart-regression/URLDecoder01.yml	true	false	2.05777	0.9658064339992052	121.741312	false	2.084122	0.9616051140001218	122.769408
jdart-regression/URLDecoder02.yml	false	false	2.087182	0.9655627450001703	121.520128	false	2.046592	0.9369707650002965	122.355712
jdart-regression/addition01.yml	false	true	2.230804	1.0391909110003326	178.896896	true	2.156536	1.0995341769994411	174.923776
jdart-regression/array-iteration01.yml	false	false	2.313049	1.1038992679996227	210.296832	false	2.228732	1.1351580489990738	176.537600
jdart-regression/boundcheck100.yml	false	false	3.292969	1.4016169830001672	252.796928	false	2.66738	1.2286022110001795	193.789952
jdart-regression/boundcheck200.yml	false	false	4.262161	1.9496211079995192	509.112320	false	3.164814	1.6139333279988932	222.912512
jdart-regression/boundcheck30.yml	false	false	2.319419	1.0714851659995475	180.465664	false	2.291728	1.0495946079990972	180.051968
jdart-regression/double2long.yml	false	true	2.097916	1.0190005349995772	167.661568	true	2.066159	0.9902180000008229	168.677376
jdart-regression/float.yml	false	true	2.08047	0.9938014769995789	167.280640	true	2.012299	0.9748671879988251	168.869888
jdart-regression/list2.yml	true	true	15.507558	7.457818635999502	541.892608	true	13.269123	6.645427822000784	424.079360
jdart-regression/radians.yml	false	unknown	1.954076	0.936899591000838	116.428800	unknown	2.03083	0.9617963410000812	115.458048
jdart-regression/shifting.yml	false	unknown	2.105742	1.0118671650006945	173.363200	unknown	2.076463	1.016092628999104	173.060096
jdart-regression/shifting2.yml	false	unknown	2.077435	0.99628025399943	168.742912	unknown	2.049557	0.991319258000658	165.212160
jdart-regression/shifting3.yml	false	unknown	2.10336	0.9856255499998952	171.950080	unknown	2.159108	1.0194424429992068	172.937216
jdart-regression/startswith.yml	true	false	2.003441	0.9457685349998428	123.396096	false	2.112784	0.9936800949999451	119.828480
securibench/Aliasing1.yml	false	false	4.016067	1.5340663380002297	125.444096	false	4.127774	1.5639380310003617	129.765376
securibench/Aliasing2.yml	true	true	3.990822	1.5153418180007066	122.318848	true	3.996379	1.52107561000048	132.325376
securibench/Aliasing3.yml	true	true	3.982348	1.5037036869998701	131.264512	true	4.024667	1.519129876000079	123.961344
securibench/Aliasing4.yml	false	false	4.127774	1.5914054300001226	132.341760	false	4.061427	1.5270226470001944	125.919232
securibench/Aliasing5.yml	false	false	4.067652	1.5480962909996379	127.459328	false	4.386455	1.5835077870015084	134.721536
securibench/Aliasing6.yml	false	false	4.336944	1.6192317840004762	137.244672	false	4.290025	1.592685153000275	138.153984
securibench/Arrays1.yml	false	false	4.318853	1.603038550000747	128.536576	false	4.075431	1.5679619980001007	129.720320
securibench/Arrays10.yml	false	unknown	4.226311	1.5788028200004192	131.182592	unknown	4.313458	1.5806979120006872	136.249344
securibench/Arrays2.yml	false	false	4.08318	1.5689549180005997	136.552448	false	4.347739	1.5847027429990703	136.208384
securibench/Arrays3.yml	false	false	4.080309	1.5464204889995017	129.220608	false	3.989087	1.529052108999167	130.248704
securibench/Arrays4.yml	false	false	4.129844	1.5499041019993456	126.238720	false	4.357949	1.5847466659997735	128.892928
securibench/Arrays5.yml	true	true	4.287027	1.5709967410002719	122.077184	true	4.017219	1.521385164000094	123.068416
securibench/Arrays6.yml	false	false	4.371569	1.6011894610001036	127.062016	false	4.048657	1.5387239789997693	126.771200
securibench/Arrays7.yml	false	false	4.342206	1.5861170019998099	128.811008	false	4.388722	1.5894222730003094	135.602176
securibench/Arrays8.yml	false	false	4.229421	1.5664102270002331	128.778240	false	4.043392	1.530926477000321	131.526656
securibench/Arrays9.yml	false	false	4.405349	1.6150674069995148	127.082496	false	4.052972	1.5260770619988762	126.717952
securibench/Basic1.yml	false	false	4.281717	1.5964941709999039	135.536640	false	4.269876	1.582950415000596	127.102976
securibench/Basic10.yml	false	false	4.073249	1.578816385999744	133.107712	false	4.342382	1.5882458519990905	125.370368
securibench/Basic11.yml	false	unknown	3.940709	1.5235692010001003	119.808000	unknown	3.923553	1.4984844789996714	121.008128
securibench/Basic12.yml	false	false	4.273942	1.633691679000549	181.379072	false	4.263214	1.6220498309994582	183.463936
securibench/Basic15.yml	false	false	4.119213	1.5737374919999638	133.115904	false	4.156267	1.551382427000135	135.507968
securibench/Basic16.yml	false	false	4.155855	1.582482574000096	132.694016	false	4.271002	1.5574192940002831	126.177280
securibench/Basic17.yml	false	false	4.364715	1.5989740409995647	126.808064	false	4.327147	1.5740864210001746	128.741376
securibench/Basic18.yml	false	false	4.51874	1.6694191110000247	153.796608	false	4.561488	1.6476628090003942	157.032448
securibench/Basic19.yml	false	false	4.09425	1.539362491999782	126.468096	false	4.340864	1.5687619019990962	124.702720
securibench/Basic2.yml	false	false	4.538204	1.6965979650003646	177.324032	false	4.204375	1.6269383159997233	178.696192
securibench/Basic20.yml	false	false	4.251438	1.588412452000739	134.504448	false	4.061694	1.5299454559990409	123.711488
securibench/Basic21.yml	false	unknown	4.66599	1.681146529000216	154.537984	unknown	4.38145	1.6383615729992016	154.210304
securibench/Basic24.yml	false	unknown	4.3918	1.614289939999253	143.106048	unknown	4.404834	1.6255875259994355	147.292160
securibench/Basic25.yml	false	unknown	4.35991	1.647620571000516	145.879040	unknown	4.76831	1.7005564120008785	155.164672
securibench/Basic26.yml	false	false	4.19318	1.5869024929997977	131.702784	false	4.269977	1.55360362600004	122.634240
securibench/Basic27.yml	false	false	4.105328	1.5595461149996481	137.801728	false	4.407898	1.6098580729994865	125.755392
securibench/Basic28.yml	true	true	4.25898	1.5665977809994729	124.432384	true	4.103921	1.5212372980004147	122.994688
securibench/Basic29.yml	false	false	4.068666	1.5586945080003716	137.551872	false	4.026008	1.5329850010002701	134.246400
securibench/Basic3.yml	false	unknown	4.37185	1.6136981029994786	121.565184	unknown	4.235237	1.5272417559990572	121.958400
securibench/Basic30.yml	false	false	4.336811	1.6301898609999625	137.142272	false	4.03935	1.5270567070001562	126.418944
securibench/Basic31.yml	false	false	4.294111	1.5934627910000927	125.419520	false	4.125846	1.5550724680015264	125.132800
securibench/Basic32.yml	false	false	4.052309	1.5407862680003745	128.249856	false	4.312963	1.5658177629993588	129.069056
securibench/Basic33.yml	false	false	4.336484	1.6158661740000753	131.608576	false	4.14733	1.546339120999619	125.497344
securibench/Basic34.yml	false	false	4.526761	1.6503450600002907	134.737920	false	4.088794	1.550888087000203	125.177856
securibench/Basic35.yml	false	false	4.221879	1.5939453030005097	132.988928	false	4.139726	1.5456831249994138	132.853760
securibench/Basic37.yml	false	false	4.390496	1.6644441549997282	180.314112	false	4.408892	1.6681031640000583	183.369728
securibench/Basic38.yml	false	false	4.30788	1.6293247900002825	180.764672	false	4.459529	1.6761051010016672	181.698560
securibench/Basic39.yml	false	false	4.39506	1.6777891760002603	180.744192	false	4.452908	1.6744695530014724	184.942592
securibench/Basic4.yml	false	false	4.242159	1.6340974240001742	179.392512	false	4.611725	1.6695961829991575	182.751232
securibench/Basic5.yml	false	unknown	4.393579	1.5992703000001711	129.171456	unknown	4.252971	1.551802621999741	124.841984
securibench/Basic6.yml	true	unknown	4.246443	1.5534059689998685	125.534208	unknown	3.99764	1.5124264979986037	120.750080
securibench/Basic7.yml	false	unknown	3.999159	1.5228249369993136	120.389632	unknown	4.343961	1.582018043998687	124.223488
securibench/Basic8.yml	true	true	4.139234	1.54514934099916	123.097088	true	4.277399	1.5809358919996157	131.719168
securibench/Basic9.yml	false	false	4.506713	1.6513758569999482	176.984064	false	4.196147	1.5923340209992602	179.548160
securibench/Collections1.yml	false	false	4.544354	1.6537974650000251	132.325376	false	4.149009	1.553348087998529	136.671232
securibench/Collections10.yml	false	false	4.437809	1.6311568760002046	137.445376	false	4.378443	1.5998900980011967	146.546688
securibench/Collections12.yml	false	false	4.164043	1.5913797410003099	132.141056	false	4.060481	1.5317289380000148	127.352832
securibench/Collections13.yml	false	true	4.225803	1.561971131000064	127.127552	true	4.026864	1.5218190350005898	128.835584
securibench/Collections14.yml	false	false	5.291179	1.9049478639999506	180.256768	false	5.311657	1.9215585099991586	182.198272
securibench/Collections2.yml	false	false	4.434165	1.6396718630003306	136.470528	false	4.000808	1.5328540990012698	127.438848
securibench/Collections3.yml	false	false	4.16912	1.5655278820004241	132.280320	false	4.085513	1.5466088180000952	126.894080
securibench/Collections4.yml	false	false	4.164238	1.5638170339998396	128.548864	false	4.118132	1.5534160189999966	127.840256
securibench/Collections5.yml	false	false	4.214096	1.5989889090005818	133.455872	false	4.147469	1.567508194999391	126.672896
securibench/Collections6.yml	false	false	4.24142	1.5892336719998639	131.162112	false	4.195498	1.5410538589985663	125.394944
securibench/Collections7.yml	false	false	4.297165	1.586887776000367	136.392704	false	4.111423	1.5708821209991584	126.001152
securibench/Collections8.yml	true	true	4.101437	1.5413282010003968	125.353984	true	4.315535	1.5877322849992197	126.873600
securibench/Collections9.yml	true	unknown	4.283663	1.5678107099993213	125.341696	unknown	4.343527	1.5909194929990917	136.818688
securibench/Datastructures1.yml	false	false	4.534398	1.6334084950003671	137.105408	false	4.221571	1.569761249998919	127.557632
securibench/Datastructures2.yml	false	false	4.240982	1.5732929739997417	139.141120	false	4.021206	1.5235775450000801	126.205952
securibench/Datastructures3.yml	false	false	4.186226	1.5916927719999876	146.743296	false	4.030834	1.5270943529994838	121.380864
securibench/Datastructures4.yml	true	true	4.235425	1.561145593999754	121.438208	true	4.043942	1.5468569509994268	131.133440
securibench/Datastructures5.yml	false	unknown	3.973643	1.5300420639996446	119.328768	unknown	4.036965	1.5257977439996466	122.585088
securibench/Datastructures6.yml	false	false	5.57336	2.015836357999433	249.905152	false	5.687163	2.0400257960009185	250.830848
securibench/Factories1.yml	false	unknown	3.98354	1.529027681000116	128.815104	unknown	4.110959	1.5433527169989247	120.446976
securibench/Factories2.yml	false	false	4.096909	1.5606122270000924	125.304832	false	3.996397	1.537776543000291	126.160896
securibench/Factories3.yml	false	false	4.337276	1.6050174140000308	126.222336	false	4.093082	1.541715650999322	122.023936
securibench/Inter1.yml	false	false	4.363395	1.6207907560001331	132.132864	false	4.324443	1.583135688000766	126.988288
securibench/Inter10.yml	false	unknown	4.260538	1.562007048999476	122.765312	unknown	4.239274	1.5406729290007206	122.089472
securibench/Inter11.yml	false	unknown	4.052084	1.5280796520000877	119.607296	unknown	4.174476	1.540238629999294	129.527808
securibench/Inter12.yml	false	false	4.363399	1.6023283909999009	123.461632	false	4.405502	1.5867143940013193	135.569408
securibench/Inter13.yml	false	false	4.574298	1.6763149529997463	146.845696	false	4.652802	1.6440592100007052	144.941056
securibench/Inter14.yml	false	false	4.449851	1.6450495899998714	146.595840	false	4.129967	1.5706881170008273	146.010112
securibench/Inter2.yml	false	false	4.13166	1.5626500019998275	134.905856	false	4.069114	1.539068269999916	129.765376
securibench/Inter3.yml	false	false	4.457117	1.6250252159998126	133.255168	false	4.163946	1.5721641239997552	137.068544
securibench/Inter4.yml	false	false	4.267952	1.5843243589997655	125.882368	false	4.08212	1.548404297000161	130.371584
securibench/Inter5.yml	false	unknown	3.977098	1.5063296130001618	126.808064	unknown	4.25792	1.5668055170008302	120.524800
securibench/Inter6.yml	false	false	4.074992	1.5540250770000057	134.836224	false	4.160716	1.5612013669997395	126.763008
securibench/Inter7.yml	false	false	4.031635	1.5592437650002466	125.972480	false	4.375633	1.5842912499992963	126.705664
securibench/Inter8.yml	false	false	4.392082	1.593404862999705	127.225856	false	4.158044	1.53687824500048	127.098880
securibench/Inter9.yml	false	unknown	4.050385	1.518723038000644	119.255040	unknown	4.264696	1.563420385999052	124.018688
securibench/Pred1.yml	true	true	4.37434	1.6008878819993697	122.740736	true	3.994187	1.4879622829994332	120.541184
securibench/Pred2.yml	false	false	4.361004	1.6296173410000847	176.353280	false	4.370975	1.626582213999427	182.968320
securibench/Pred3.yml	true	true	4.221953	1.6449910290002663	178.503680	true	4.400268	1.6423136249995878	165.875712
securibench/Pred4.yml	false	false	4.406206	1.614194229999157	132.427776	false	4.370792	1.6004067250014486	129.298432
securibench/Pred5.yml	false	false	4.108806	1.55849019300058	127.918080	false	4.306894	1.5657470789992658	129.544192
securibench/Pred6.yml	true	true	4.176897	1.535506334999809	119.513088	true	4.038858	1.5143225499996333	118.517760
securibench/Pred7.yml	true	true	3.886942	1.4964929719999418	120.492032	true	4.274034	1.5595882409998012	130.957312
securibench/Pred8.yml	false	false	4.444804	1.6538272419993518	126.468096	false	4.138616	1.5436990429989237	135.618560
securibench/Pred9.yml	true	false	4.234372	1.6254750950001835	137.089024	false	4.064095	1.5703194710004027	126.271488
securibench/Refl1.yml	false	false	4.407553	1.6491227449996586	136.544256	false	4.186379	1.552757974999622	136.896512
securibench/Refl2.yml	false	true	4.35287	1.628277342999354	122.327040	true	4.078406	1.5349940880005306	133.910528
securibench/Refl3.yml	false	false	4.268381	1.635006489999796	133.615616	false	4.125298	1.5601968900009524	127.889408
securibench/Refl4.yml	false	false	4.359127	1.6223587050008064	132.841472	false	4.097838	1.55541598399941	126.447616
securibench/Sanitizers1.yml	false	false	4.568391	1.7159085719995346	183.943168	false	4.722657	1.6993433150000783	186.834944
securibench/Sanitizers2.yml	true	false	4.53943	1.7816584629999852	188.121088	false	4.680356	1.7227234860001772	189.325312
securibench/Sanitizers3.yml	true	unknown	4.583574	1.752828695000062	153.985024	unknown	4.335357	1.6229777680000552	148.525056
securibench/Sanitizers4.yml	false	false	4.325505	1.6391388470001402	178.511872	false	4.163377	1.6251657699995121	172.998656
securibench/Sanitizers5.yml	false	unknown	4.726391	1.6779152030003388	144.044032	unknown	4.574205	1.6494050530000095	150.224896
securibench/Sanitizers6.yml	true	false	4.341796	1.665172488999815	185.974784	false	4.408569	1.6479757350007276	186.449920
securibench/Session1.yml	false	false	4.434727	1.6502397029998974	123.678720	false	4.319906	1.5749860819996684	135.778304
securibench/Session2.yml	false	false	4.498184	1.7774275900001157	132.263936	false	4.362738	1.6133148950011673	124.891136
securibench/Session3.yml	false	false	4.302733	1.664614776000235	144.592896	false	4.316807	1.5763126959991496	136.794112
securibench/StrongUpdates1.yml	true	true	4.205159	1.564781504000166	131.817472	true	4.174247	1.5414137579991802	132.804608
securibench/StrongUpdates2.yml	true	true	4.321332	1.5669404580003174	122.204160	true	4.213408	1.5629367330002424	123.351040
securibench/StrongUpdates3.yml	true	true	4.082883	1.5795007469996563	129.650688	true	4.067456	1.5347975169988786	121.798656
securibench/StrongUpdates4.yml	true	true	4.079313	1.545455507999577	122.167296	true	4.163494	1.5505337569993571	121.675776
securibench/StrongUpdates5.yml	true	unknown	4.337611	1.5934454790003656	124.784640	unknown	4.216185	1.5411191319999489	131.629056
float-nonlinear-calculation/Bessel.yml	true	true	2.111039	1.0168706060003387	173.248512	true	1.990436	0.972123093000846	168.390656
float-nonlinear-calculation/Conflict.yml	true	true	2.179055	1.0368078949995834	166.912000	true	2.190925	1.0403329309992841	169.140224
float-nonlinear-calculation/EulerMethod.yml	false	unknown	2.291091	1.0399639500001285	213.180416	false	2.582224	1.1221418339991942	218.443776
float-nonlinear-calculation/MathSin.yml	false	unknown	3.123736	1.2387189649998618	120.614912	unknown	3.077503	1.20912330200008	119.177216
float-nonlinear-calculation/Optimization1.yml	false	true	3.193897	1.3078321829998458	175.566848	true	3.087737	1.2704603260008298	172.195840
float-nonlinear-calculation/Optimization2.yml	false	true	2.9644	1.2420646079999642	172.068864	true	2.965523	1.241116625000359	172.302336
float-nonlinear-calculation/Optimization3.yml	false	true	3.105049	1.2765004349994342	166.965248	true	3.147362	1.2869178870005271	170.381312
float-nonlinear-calculation/Optimization4.yml	false	true	3.132876	1.2764478160006547	167.501824	true	3.027929	1.2375491699986014	163.577856
float-nonlinear-calculation/Optimization5.yml	false	unknown	2.875719	1.2279912240001067	167.002112	false	2.979823	1.277115490000142	173.711360
float-nonlinear-calculation/Optimization6.yml	false	true	2.972296	1.2323755460001848	172.847104	true	3.045934	1.250245740999162	175.587328
float-nonlinear-calculation/PartitionEx.yml	true	true	2.150557	1.0257146730000386	166.645760	true	2.121367	0.9977647030009393	170.266624
float-nonlinear-calculation/TurnLogic.yml	true	true	1.985606	0.9711931580004602	116.408320	true	1.980049	0.9553453069984243	116.805632
float-nonlinear-calculation/coral1.yml	false	unknown	3.1992	1.3169673200000034	172.548096	false	3.065629	1.2925634250004805	174.071808
float-nonlinear-calculation/coral10.yml	false	unknown	2.95367	1.2472266289996696	168.374272	false	3.201947	1.311814721000701	162.074624
float-nonlinear-calculation/coral11.yml	false	unknown	2.931296	1.2439295970007151	167.997440	unknown	3.202661	1.306147351000618	171.323392
float-nonlinear-calculation/coral12.yml	false	unknown	2.956643	1.2689121160001378	168.001536	unknown	3.191558	1.3038821749996714	171.896832
float-nonlinear-calculation/coral13.yml	false	unknown	2.877601	1.2547500840000794	158.236672	unknown	3.152788	1.3009971369992854	175.652864
float-nonlinear-calculation/coral14.yml	false	unknown	2.975367	1.260577068999737	167.911424	unknown	2.958966	1.2498546930000884	171.192320
float-nonlinear-calculation/coral15.yml	false	unknown	2.82734	1.235504399999627	168.280064	unknown	3.152202	1.2931370680016698	170.811392
float-nonlinear-calculation/coral16.yml	false	true	2.920332	1.2320744980006566	171.765760	true	3.026078	1.2579950709987315	170.463232
float-nonlinear-calculation/coral17.yml	false	unknown	2.978377	1.2696493370003736	168.124416	unknown	2.966889	1.256558920000316	168.656896
float-nonlinear-calculation/coral18.yml	false	unknown	3.173651	1.3042198380007903	166.948864	unknown	3.010182	1.2443740340004297	168.382464
float-nonlinear-calculation/coral19.yml	false	unknown	3.095506	1.2672956559999875	167.481344	unknown	3.135098	1.2882704439998633	172.429312
float-nonlinear-calculation/coral2.yml	false	unknown	3.097034	1.2666063349997785	168.394752	false	3.212103	1.3172926980005286	179.171328
float-nonlinear-calculation/coral20.yml	false	unknown	3.126542	1.275924316999408	168.136704	false	3.161877	1.2988599660002365	173.797376
float-nonlinear-calculation/coral21.yml	false	unknown	2.87669	1.2335117399998126	167.649280	false	2.987922	1.2790528860004997	174.256128
float-nonlinear-calculation/coral22.yml	false	unknown	3.159252	1.3044145940002636	167.993344	unknown	3.204788	1.315590483998676	174.063616
float-nonlinear-calculation/coral23.yml	true	true	2.987711	1.2573028309998335	171.413504	true	2.949755	1.257067737999023	172.773376
float-nonlinear-calculation/coral26.yml	true	true	2.969041	1.2462135369996759	168.038400	true	3.051051	1.2773577559983096	172.654592
float-nonlinear-calculation/coral27.yml	false	unknown	3.176169	1.284960607999892	171.339776	false	3.052296	1.3023304269991058	174.485504
float-nonlinear-calculation/coral28.yml	false	unknown	2.901569	1.242988621999757	167.366656	unknown	3.084322	1.2772906010013685	168.361984
float-nonlinear-calculation/coral29.yml	false	unknown	2.976272	1.2515558069999315	167.325696	unknown	2.972413	1.279650334001417	169.373696
float-nonlinear-calculation/coral3.yml	true	true	2.923848	1.2478720050003176	166.805504	true	3.267169	1.3116505609996238	169.684992
float-nonlinear-calculation/coral30.yml	false	unknown	2.97012	1.2003301300001112	117.104640	unknown	3.094818	1.2270392259997607	128.491520
