tool		SPF Tue Aug 19 05:02:33 PM IST 2025	SPF Tue Aug 19 05:02:33 PM IST 2025	SPF Tue Aug 19 05:02:33 PM IST 2025	SPF Tue Aug 19 05:02:33 PM IST 2025
run set		SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java
../sv-benchmarks/java/		status	cputime (s)	walltime (s)	memory (MB)
jpf-regression/ExException_false.yml	false	false	2.048158	1.0228199990001485	180.441088
jpf-regression/ExException_true.yml	true	true	2.022187	1.0050954789999196	178.622464
jpf-regression/ExGenSymExe_false.yml	false	false	1.795489	0.9037120229997981	121.835520
jpf-regression/ExGenSymExe_true.yml	true	true	1.940978	0.9417490890000408	124.805120
jpf-regression/ExLazy_false.yml	false	false	2.070115	1.0226040110001122	181.104640
jpf-regression/ExLazy_true.yml	true	true	2.025327	1.0067109340000115	178.810880
jpf-regression/ExMIT_false.yml	false	false	2.041299	1.0206887589999951	179.945472
jpf-regression/ExMIT_true.yml	true	true	2.047157	0.9956317609999132	178.905088
jpf-regression/ExSymExe10_false.yml	false	false	2.083966	1.0330431530001078	181.764096
jpf-regression/ExSymExe10_true.yml	true	true	2.202753	1.0134568510000008	185.663488
jpf-regression/ExSymExe11_false.yml	false	false	1.906019	0.9373436170001241	125.550592
jpf-regression/ExSymExe11_true.yml	true	true	2.034814	1.0168977989999348	179.281920
jpf-regression/ExSymExe12_false.yml	false	false	2.098899	1.0299404759998652	180.928512
jpf-regression/ExSymExe12_true.yml	true	true	2.131624	1.0375278840001556	179.294208
jpf-regression/ExSymExe13_false.yml	false	false	2.039712	1.0094180080000115	181.530624
jpf-regression/ExSymExe13_true.yml	true	true	2.045346	1.0121490379999614	179.691520
jpf-regression/ExSymExe14_false.yml	false	false	2.083179	1.0387182869999378	181.321728
jpf-regression/ExSymExe14_true.yml	true	true	2.051152	1.0065454109999337	180.129792
jpf-regression/ExSymExe15_false.yml	false	false	2.11063	1.03148140899998	184.246272
jpf-regression/ExSymExe15_true.yml	true	true	2.109516	1.0441600679998828	179.175424
jpf-regression/ExSymExe16_false.yml	false	false	1.886003	0.9179909169999974	121.978880
jpf-regression/ExSymExe16_true.yml	true	true	1.900572	0.9380686580000202	129.839104
jpf-regression/ExSymExe17_false.yml	false	false	1.845284	0.9166255860000092	122.904576
jpf-regression/ExSymExe17_true.yml	true	true	1.855493	0.9274691800001165	123.551744
jpf-regression/ExSymExe18_false.yml	false	unknown	2.050577	1.004886913000064	177.676288
jpf-regression/ExSymExe18_true.yml	true	true	1.888624	0.9111586770000031	122.589184
jpf-regression/ExSymExe19_false.yml	false	false	2.079676	1.020186692000152	181.448704
jpf-regression/ExSymExe19_true.yml	true	true	2.047389	1.0171899249999115	179.273728
jpf-regression/ExSymExe1_false.yml	false	false	2.108505	1.038773022999976	181.882880
jpf-regression/ExSymExe1_true.yml	true	true	1.830759	0.9047044159999587	121.765888
jpf-regression/ExSymExe20_false.yml	false	false	2.174949	1.0428996989999177	181.497856
jpf-regression/ExSymExe20_true.yml	true	true	1.833386	0.9039577989999543	122.408960
jpf-regression/ExSymExe21_false.yml	false	false	2.138908	1.0206683099997917	181.448704
jpf-regression/ExSymExe21_true.yml	true	true	1.845186	0.9111350229998152	122.793984
jpf-regression/ExSymExe25_false.yml	false	false	2.073944	1.0166878290001478	181.202944
jpf-regression/ExSymExe25_true.yml	true	true	1.861548	0.9336257110001043	121.536512
jpf-regression/ExSymExe26_false.yml	false	false	2.083494	1.029531659999975	182.239232
jpf-regression/ExSymExe26_true.yml	true	true	1.882516	0.9130587479999122	122.232832
jpf-regression/ExSymExe27_false.yml	false	false	2.098084	1.0315135240000473	180.953088
jpf-regression/ExSymExe27_true.yml	true	true	1.826578	0.9030832519999876	121.884672
jpf-regression/ExSymExe28_false.yml	false	false	2.095424	1.0211803039999268	182.554624
jpf-regression/ExSymExe28_true.yml	true	true	1.90044	0.9260310110000773	123.101184
jpf-regression/ExSymExe29_false.yml	false	false	2.080518	1.0400571830000445	181.751808
jpf-regression/ExSymExe29_true.yml	true	true	1.901152	0.9377336709999327	122.691584
jpf-regression/ExSymExe2_false.yml	false	false	2.107294	1.007875815000034	181.592064
jpf-regression/ExSymExe2_true.yml	true	true	1.831917	0.9045628989999841	121.499648
jpf-regression/ExSymExe3_false.yml	false	false	2.04946	1.0109155830000418	181.350400
jpf-regression/ExSymExe3_true.yml	true	true	1.845444	0.9179849099998592	128.888832
jpf-regression/ExSymExe4_false.yml	false	false	2.059367	1.026613392000172	181.751808
jpf-regression/ExSymExe4_true.yml	true	true	1.874555	0.9214892229999805	122.171392
jpf-regression/ExSymExe5_false.yml	false	false	2.025337	1.0221968600001219	181.608448
jpf-regression/ExSymExe5_true.yml	true	true	1.847897	0.9218682569999146	122.204160
jpf-regression/ExSymExe6_false.yml	false	false	2.058336	1.003075220000028	180.322304
jpf-regression/ExSymExe6_true.yml	true	true	1.827689	0.9108564690000094	123.199488
jpf-regression/ExSymExe7_false.yml	false	false	2.100052	1.0150188239999807	182.231040
jpf-regression/ExSymExe7_true.yml	true	true	2.064556	1.0092957010001555	178.819072
jpf-regression/ExSymExe8_false.yml	false	false	2.139679	1.050483387999975	182.112256
jpf-regression/ExSymExe8_true.yml	true	true	1.870584	0.939199101999975	122.896384
jpf-regression/ExSymExe9_false.yml	false	false	1.797221	0.9108841600000233	122.548224
jpf-regression/ExSymExe9_true.yml	true	true	1.844431	0.9322677430000113	122.462208
jpf-regression/ExSymExeArrays_false.yml	false	false	1.84248	0.9341533860001618	122.818560
jpf-regression/ExSymExeArrays_true.yml	true	true	1.880305	0.923219022000012	122.245120
jpf-regression/ExSymExeBool_false.yml	false	false	1.87883	0.946602232000032	123.420672
jpf-regression/ExSymExeBool_true.yml	true	true	1.854555	0.9218652719998772	122.408960
jpf-regression/ExSymExeComplexMath_false.yml	false	false	1.912195	0.9456130379999195	123.502592
jpf-regression/ExSymExeComplexMath_true.yml	true	true	1.897848	0.9315476149999995	122.601472
jpf-regression/ExSymExeD2I_false.yml	false	false	1.855968	0.9151927489999707	122.650624
jpf-regression/ExSymExeD2I_true.yml	true	unknown	2.113304	1.0178094630000487	181.596160
jpf-regression/ExSymExeD2L_false.yml	false	false	2.148736	1.040223757000149	182.095872
jpf-regression/ExSymExeD2L_true.yml	true	unknown	2.096975	1.0122223449998273	182.427648
jpf-regression/ExSymExeF2I_false.yml	false	false	1.87869	0.9212637279999853	124.248064
jpf-regression/ExSymExeF2I_true.yml	true	unknown	2.114364	1.0360574870001074	181.227520
jpf-regression/ExSymExeF2L_false.yml	false	unknown	2.114964	1.0407572120000168	181.211136
jpf-regression/ExSymExeF2L_true.yml	true	unknown	2.092761	1.0189802489999238	181.174272
jpf-regression/ExSymExeFNEG_false.yml	false	false	2.12988	1.0419952439999633	181.997568
jpf-regression/ExSymExeFNEG_true.yml	true	true	2.086748	1.0244267420000597	180.236288
jpf-regression/ExSymExeGetStatic_false.yml	false	false	1.87411	0.9286256289999528	122.761216
jpf-regression/ExSymExeGetStatic_true.yml	true	true	1.784092	0.8869484700001067	121.995264
jpf-regression/ExSymExeI2D_false.yml	false	unknown	2.03552	1.0069272880000426	180.314112
jpf-regression/ExSymExeI2D_true.yml	true	unknown	2.016136	0.9923153760000787	179.351552
jpf-regression/ExSymExeI2F_false.yml	false	false	1.843066	0.9193360049998773	123.768832
jpf-regression/ExSymExeI2F_true.yml	true	true	2.053917	1.0217898430000787	179.752960
jpf-regression/ExSymExeLCMP_false.yml	false	unknown	2.097761	1.031421992000105	180.260864
jpf-regression/ExSymExeLCMP_true.yml	true	true	2.072977	1.0330029909998757	179.732480
