   BENCHMARK INFORMATION
SPF
benchmark definition:    ../../benchmark-defs/spf.xml
name:                    spf
run sets:                SV-COMP25_assert_java.ReachSafety-Java, SV-COMP25_runtime-exception.RuntimeException-Java
date:                    Sun, 2025-06-15 15:30:40 IST
tool:                    SPF Sun Jun 15 01:06:53 PM IST 2025
tool executable:         ./jpf-sv-comp
options:
parallel runs:           3
resource limits:
- memory:                3000.0 MB
- time:                  900 s
- cpu cores:             3
hardware requirements:
- cpu model:             Intel Xeon E3-1230 v5 @ 3.40 GHz
- cpu cores:             3
- memory:                3000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    rcbook
os:                      Linux-6.14.9-300.fc42.x86_64-x86_64-with-glibc2.41
cpu:                     AMD Ryzen 5 5600H with Radeon Graphics
- cores:                 12
- max frequency:         4280.0 MHz
- turbo boost enabled:   True
ram:                     16127.094784 MB
------------------------------------------------------------



SV-COMP25_assert_java.ReachSafety-Java
Run set 1 of 2 with options '' and propertyfile 'None'

inputfile                                                                               status                       cpu time   wall time        host
jbmc-regression/StringIndexMethods04.yml                                                false                            1.64        0.82        None
jbmc-regression/StringIndexMethods05.yml                                                false                            1.62        0.82        None
jbmc-regression/StringMiscellaneous01.yml                                               true                             1.63        0.78        None
jbmc-regression/StringMiscellaneous02.yml                                               false                            1.56        0.79        None
jbmc-regression/StringMiscellaneous03.yml                                               false                            1.73        0.86        None
jbmc-regression/StringMiscellaneous04.yml                                               true                             1.64        0.81        None
jbmc-regression/StringStartEnd01.yml                                                    true                             1.58        0.77        None
jbmc-regression/StringStartEnd02.yml                                                    unknown                          1.68        0.81        None
jbmc-regression/StringStartEnd03.yml                                                    unknown                          1.54        0.75        None
jbmc-regression/StringValueOf01.yml                                                     true                             1.55        0.74        None
jbmc-regression/StringValueOf02.yml                                                     false                            1.51        0.74        None
jbmc-regression/StringValueOf03.yml                                                     false                            1.59        0.79        None
jbmc-regression/StringValueOf04.yml                                                     unknown                          1.59        0.79        None
jbmc-regression/StringValueOf05.yml                                                     false                            1.73        0.85        None
jbmc-regression/StringValueOf06.yml                                                     unknown                          1.61        0.79        None
jbmc-regression/StringValueOf07.yml                                                     unknown                          1.53        0.76        None
jbmc-regression/StringValueOf08.yml                                                     unknown                          1.50        0.74        None
jbmc-regression/StringValueOf09.yml                                                     unknown                          1.58        0.79        None
jbmc-regression/StringValueOf10.yml                                                     unknown                          1.52        0.76        None
jbmc-regression/SubString01.yml                                                         true                             1.52        0.74        None
jbmc-regression/SubString02.yml                                                         unknown                          1.55        0.77        None
jbmc-regression/SubString03.yml                                                         unknown                          1.60        0.80        None
jbmc-regression/TokenTest01.yml                                                         true                             1.58        0.78        None
jbmc-regression/TokenTest02.yml                                                         unknown                          1.53        0.76        None
jbmc-regression/Validate01.yml                                                          true                             1.51        0.76        None
jbmc-regression/Validate02.yml                                                          unknown                          1.57        0.76        None
jbmc-regression/aastore_aaload1.yml                                                     unknown                          1.60        0.81        None
jbmc-regression/array1.yml                                                              unknown                          1.57        0.80        None
jbmc-regression/array2.yml                                                              true                             1.70        0.87        None
jbmc-regression/arraylength1.yml                                                        true                            32.08       30.86        None
jbmc-regression/arrayread1.yml                                                          unknown                          1.74        0.88        None
jbmc-regression/assert1.yml                                                             true                             1.64        0.82        None
jbmc-regression/assert2.yml                                                             false                            1.69        0.84        None
jbmc-regression/assert3.yml                                                             false                            1.65        0.83        None
jbmc-regression/assert4.yml                                                             false                            1.57        0.79        None
jbmc-regression/assert5.yml                                                             true                             1.66        0.83        None
jbmc-regression/assert6.yml                                                             true                             1.59        0.82        None
jbmc-regression/astore_aload1.yml                                                       true                             1.65        0.79        None
jbmc-regression/athrow1.yml                                                             false                            1.54        0.76        None
jbmc-regression/basic1.yml                                                              true                             1.68        0.83        None
jbmc-regression/bitwise1.yml                                                            unknown                          1.55        0.79        None
jbmc-regression/boolean1.yml                                                            true                             1.63        0.82        None
jbmc-regression/boolean2.yml                                                            true                             1.66        0.85        None
jbmc-regression/bug-test-gen-095.yml                                                    unknown                          1.58        0.77        None
