tool		SPF Wed Aug 20 01:45:48 PM IST 2025	SPF Wed Aug 20 01:45:48 PM IST 2025	SPF Wed Aug 20 01:45:48 PM IST 2025	SPF Wed Aug 20 01:45:48 PM IST 2025
run set		SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java
../sv-benchmarks/java/		status	cputime (s)	walltime (s)	memory (MB)
java-ranger-regression/TCAS_prop1.yml	false	false	3.090821	1.3698218209992774	221.839360
java-ranger-regression/TCAS_prop2.yml	true	true	5.208117	2.3987541900005453	268.206080
java-ranger-regression/TCAS_prop3.yml	true	true	5.145328	2.3575310989999707	267.804672
java-ranger-regression/apachecli_eqchk.yml	true	true	31.340607	14.57237965999957	578.453504
java-ranger-regression/schedule_eqchk.yml	true	true	7.075107	2.8009806469999603	443.064320
java-ranger-regression/WBS/WBS_prop1.yml	false	false	2.295067	1.0868601860001945	183.033856
java-ranger-regression/WBS/WBS_prop2.yml	true	true	5.267551	2.1300623179995455	274.665472
java-ranger-regression/WBS/WBS_prop3.yml	false	false	2.227532	1.0794258519999858	182.788096
java-ranger-regression/WBS/WBS_prop4.yml	false	false	5.293547	2.1900379689996043	297.172992
java-ranger-regression/alarm/Alarm_prop1.yml	true	true	3.103119	1.2911897289995977	205.344768
java-ranger-regression/alarm/Alarm_prop10.yml	true	true	3.044041	1.2445456929999636	207.601664
java-ranger-regression/alarm/Alarm_prop2.yml	true	true	3.049644	1.2799934630002099	205.795328
java-ranger-regression/alarm/Alarm_prop3.yml	true	true	3.031122	1.2639209469998605	208.781312
java-ranger-regression/alarm/Alarm_prop4.yml	true	true	3.093904	1.283755475000362	209.117184
java-ranger-regression/alarm/Alarm_prop5.yml	true	true	3.078293	1.2848527300011483	210.231296
java-ranger-regression/alarm/Alarm_prop6.yml	true	true	3.070375	1.294022762998793	211.664896
java-ranger-regression/alarm/Alarm_prop8.yml	true	true	3.061662	1.2866310469999007	209.805312
java-ranger-regression/alarm/Alarm_prop9.yml	true	true	3.001417	1.265223288000925	208.162816
java-ranger-regression/infusion/Infusion_prop1.yml	true	true	2.725062	1.193484403000184	193.945600
java-ranger-regression/infusion/Infusion_prop10.yml	true	true	2.679781	1.1763906739997765	195.653632
java-ranger-regression/infusion/Infusion_prop11.yml	true	true	2.607873	1.1722822600004292	195.481600
java-ranger-regression/infusion/Infusion_prop12.yml	true	true	2.69265	1.1815967339989584	196.415488
java-ranger-regression/infusion/Infusion_prop13.yml	true	true	2.570374	1.168334338000932	190.390272
java-ranger-regression/infusion/Infusion_prop2.yml	true	true	2.687004	1.1638260620002256	194.277376
java-ranger-regression/infusion/Infusion_prop3.yml	true	true	2.638661	1.1662071439986903	197.939200
java-ranger-regression/infusion/Infusion_prop4.yml	true	true	2.709433	1.1812984319985844	193.597440
java-ranger-regression/infusion/Infusion_prop5.yml	true	true	2.766134	1.1906784900002094	205.139968
java-ranger-regression/infusion/Infusion_prop6.yml	true	true	2.649244	1.1727043749997392	198.914048
java-ranger-regression/infusion/Infusion_prop7.yml	true	true	2.694937	1.172004497000671	203.976704
java-ranger-regression/infusion/Infusion_prop8.yml	true	true	2.69972	1.1765226229999826	195.342336
java-ranger-regression/infusion/Infusion_prop9.yml	true	true	2.632939	1.1752753550008492	195.305472
java-ranger-regression/siena_eqchk/siena_prop1.yml	true	unknown	7.028586	2.7120401300016965	443.015168
java-ranger-regression/siena_eqchk/siena_prop2.yml	false	false	6.259251	2.23391961499874	314.556416
java-ranger-regression/replace5_eqchk/replace5_prop1.yml	true	true	10.873939	4.270303405999584	539.475968
java-ranger-regression/replace5_eqchk/replace5_prop2.yml	false	false	2.686238	1.1973946730013267	188.850176
java-ranger-regression/nanoxml_eqchk/nanoxml_prop1.yml	true	unknown	2.978025	1.2842939689999184	186.503168
java-ranger-regression/nanoxml_eqchk/nanoxml_prop2.yml	false	unknown	3.010827	1.2922946990001947	182.063104
java-ranger-regression/nanoxml_eqchk/nanoxml_prop3.yml	false	unknown	3.048704	1.2981371370005945	186.626048
java-ranger-regression/printtokens_eqchk/printtokens_prop1.yml	true	unknown	2.498172	1.1148563179995108	196.308992
java-ranger-regression/printtokens_eqchk/printtokens_prop2.yml	false	false	2.561515	1.1538374979991204	196.632576
MinePump/spec1-5_product1.yml	false	false	2.442553	1.1291572590016585	188.309504
MinePump/spec1-5_product10.yml	false	false	2.363511	1.1012608949986316	189.378560
MinePump/spec1-5_product11.yml	false	false	3.765074	1.5065167649991054	227.487744
MinePump/spec1-5_product12.yml	false	false	2.552866	1.1555989850003243	193.429504
MinePump/spec1-5_product13.yml	false	false	2.456008	1.1360524290012108	203.673600
MinePump/spec1-5_product14.yml	false	false	2.350524	1.1141091410008812	184.221696
MinePump/spec1-5_product15.yml	false	false	3.799364	1.5195649170000252	231.333888
MinePump/spec1-5_product16.yml	false	false	2.563303	1.1487115590007306	197.337088
MinePump/spec1-5_product17.yml	false	false	2.332733	1.0993021670001326	188.051456
MinePump/spec1-5_product18.yml	false	false	2.349517	1.0974432380007784	197.042176
MinePump/spec1-5_product19.yml	false	false	3.729724	1.5313227610004105	233.361408
MinePump/spec1-5_product2.yml	false	false	2.378474	1.0963160560004326	196.898816
MinePump/spec1-5_product20.yml	false	false	2.539786	1.146725078999225	192.290816
MinePump/spec1-5_product21.yml	false	false	2.3313	1.0971136879998085	187.105280
MinePump/spec1-5_product22.yml	false	false	2.366792	1.1091892090007605	187.744256
MinePump/spec1-5_product23.yml	false	false	3.654793	1.4818454219985142	229.150720
MinePump/spec1-5_product24.yml	false	false	2.541685	1.1655161529997713	190.488576
MinePump/spec1-5_product25.yml	false	false	2.361575	1.106639460000224	187.179008
MinePump/spec1-5_product26.yml	false	false	2.411469	1.094882958001108	201.592832
MinePump/spec1-5_product27.yml	false	false	3.769763	1.5118578000001435	236.367872
MinePump/spec1-5_product28.yml	false	false	2.597744	1.1672666289996414	208.052224
MinePump/spec1-5_product29.yml	false	false	2.410588	1.0985703799997282	189.239296
MinePump/spec1-5_product3.yml	false	false	3.761681	1.5156795929997315	232.284160
MinePump/spec1-5_product30.yml	false	false	2.338986	1.0909398960011458	187.641856
MinePump/spec1-5_product31.yml	false	false	3.677954	1.493257674999768	227.835904
MinePump/spec1-5_product32.yml	false	false	2.494279	1.1480903390001913	191.590400
MinePump/spec1-5_product33.yml	false	false	2.295906	1.0878077300003497	187.736064
MinePump/spec1-5_product34.yml	false	false	2.286138	1.063175751000017	185.614336
MinePump/spec1-5_product35.yml	false	false	3.781772	1.5184266449996358	238.907392
MinePump/spec1-5_product36.yml	false	false	2.552393	1.1464610120001453	190.967808
MinePump/spec1-5_product37.yml	false	false	2.224302	1.0612982570000895	185.163776
MinePump/spec1-5_product38.yml	false	false	2.325029	1.0977037490010844	187.346944
MinePump/spec1-5_product39.yml	false	false	3.643258	1.4734746240010281	232.050688
MinePump/spec1-5_product4.yml	false	false	2.517387	1.1570591529998637	193.011712
MinePump/spec1-5_product40.yml	false	false	2.525408	1.1406124019995332	197.898240
MinePump/spec1-5_product41.yml	false	false	2.509088	1.1415330359996005	204.541952
MinePump/spec1-5_product42.yml	false	false	2.505136	1.1231268770006864	204.296192
MinePump/spec1-5_product43.yml	false	false	3.830465	1.5419489749983768	236.167168
MinePump/spec1-5_product44.yml	false	false	2.603941	1.1688369940002303	199.274496
MinePump/spec1-5_product45.yml	false	false	2.516564	1.1370561980002094	210.804736
MinePump/spec1-5_product46.yml	false	false	2.476155	1.138230859000032	194.441216
MinePump/spec1-5_product47.yml	false	false	3.859037	1.5488765049994981	235.057152
MinePump/spec1-5_product48.yml	false	false	2.572678	1.1587522600002558	194.752512
MinePump/spec1-5_product49.yml	false	false	2.340845	1.0851552069998434	189.063168
MinePump/spec1-5_product5.yml	false	false	2.375298	1.1005091900005937	201.449472
MinePump/spec1-5_product50.yml	false	false	2.347912	1.0816301300001214	188.035072
MinePump/spec1-5_product51.yml	false	false	3.667714	1.4914914700002555	229.871616
MinePump/spec1-5_product52.yml	false	false	2.548423	1.137332829001025	198.049792
MinePump/spec1-5_product53.yml	false	false	2.264168	1.0723638569998002	184.029184
MinePump/spec1-5_product54.yml	false	false	2.309632	1.0711567050002486	182.730752
MinePump/spec1-5_product55.yml	false	false	3.679787	1.4979111949996877	231.014400
MinePump/spec1-5_product56.yml	false	false	2.57421	1.1328608410003653	200.192000
MinePump/spec1-5_product57.yml	true	true	10.148242	3.8261431289993197	527.286272
MinePump/spec1-5_product58.yml	true	true	10.177726	3.9400684800002637	529.764352
MinePump/spec1-5_product59.yml	true	true	9.166132	3.6237877329986077	451.743744
MinePump/spec1-5_product6.yml	false	false	2.495716	1.1695853030014405	203.407360
MinePump/spec1-5_product60.yml	true	true	10.794317	3.8774749009990046	472.760320
MinePump/spec1-5_product61.yml	true	true	8.483381	3.775489445999483	532.492288
MinePump/spec1-5_product62.yml	true	true	10.229573	3.938013752000188	529.825792
MinePump/spec1-5_product63.yml	true	true	9.154543	3.7038267930001894	457.940992
MinePump/spec1-5_product64.yml	true	true	9.781235	3.709366791999855	460.697600
MinePump/spec1-5_product7.yml	false	false	3.776738	1.5134326639999927	237.678592
MinePump/spec1-5_product8.yml	false	false	2.538153	1.1491992570008733	193.511424
MinePump/spec1-5_product9.yml	false	false	2.401707	1.101048885999262	193.785856
algorithms/BellmanFord-FunSat01.yml	true	true	2.329725	1.117376662001334	195.727360
algorithms/BellmanFord-FunSat02.yml	false	unknown	2.05585	1.0309914749996096	179.314688
algorithms/BellmanFord-FunUnsat01.yml	false	false	2.358241	1.1213030529997923	192.655360
algorithms/BellmanFord-FunUnsat02.yml	false	unknown	2.068595	1.043041199000072	179.314688
algorithms/BellmanFord-MemSat01.yml	true	true	2.349683	1.101455600999543	192.897024
algorithms/BellmanFord-MemSat02.yml	true	unknown	2.072882	1.017419546000383	179.224576
algorithms/BellmanFord-MemUnsat01.yml	false	false	2.311698	1.1150987340006395	191.692800
algorithms/BellmanFord-MemUnsat02.yml	false	unknown	2.079391	1.0233548100004555	179.617792
algorithms/BinaryTreeSearch-FunSat01.yml	true	true	4.097082	1.634129240999755	247.144448
algorithms/BinaryTreeSearch-FunUnsat01.yml	false	false	2.26356	1.0794465100007073	183.734272
algorithms/BinaryTreeSearch-MemSat01.yml	true	true	4.033767	1.598251903000346	226.893824
algorithms/BinaryTreeSearch-MemUnsat01.yml	false	false	2.048719	1.0026118719997612	181.329920
algorithms/BinaryTreeSearch-MemUnsat02.yml	false	false	2.142495	1.049220910999793	182.177792
algorithms/InsertionSort-FunSat01.yml	true	true	2.341407	1.118536005000351	191.590400
algorithms/InsertionSort-FunSat02.yml	true	true	2.340384	1.0918883209997148	194.121728
algorithms/InsertionSort-FunUnsat01.yml	false	true	2.401203	1.1259964689998014	200.310784
algorithms/InsertionSort-MemSat01.yml	true	true	2.239445	1.0653966319987376	190.967808
algorithms/InsertionSort-MemUnsat01.yml	false	false	2.256886	1.0921379320006963	189.489152
algorithms/MergeSortIterative-FunSat01.yml	true	true	2.41647	1.1188893300004565	190.586880
algorithms/MergeSortIterative-FunSat02.yml	true	true	2.416124	1.1275855299991235	191.852544
algorithms/MergeSortIterative-FunUnsat01.yml	false	unknown	2.442529	1.1567123799995898	192.774144
algorithms/MergeSortIterative-MemSat01.yml	false	true	2.398543	1.101862658000755	191.078400
algorithms/MergeSortIterative-MemUnsat01.yml	false	true	2.423574	1.136649453001155	191.102976
algorithms/RedBlackTree-FunSat01.yml	true	true	2.823994	1.2386184759998287	211.812352
algorithms/RedBlackTree-FunUnsat01.yml	false	false	2.55649	1.1523563299997477	190.988288
algorithms/RedBlackTree-MemSat01.yml	true	true	4.806783	1.8506649310002103	244.867072
algorithms/RedBlackTree-MemUnsat01.yml	false	unknown	2.873154	1.286275538001064	211.910656
algorithms/SortedListInsert-FunSat01.yml	true	true	3.799123	1.59035499699894	227.213312
algorithms/SortedListInsert-FunSat02.yml	true	true	4.726242	1.8556127350002498	247.492608
algorithms/SortedListInsert-FunUnsat01.yml	false	false	2.422859	1.1246494429997256	205.803520
algorithms/SortedListInsert-MemSat01.yml	true	true	3.329296	1.431023561000984	229.281792
algorithms/SortedListInsert-MemUnsat01.yml	false	true	3.286884	1.3977925349990983	227.356672
algorithms/Trie-FunSat01.yml	true	true	2.184959	1.046416250999755	182.243328
algorithms/Trie-FunUnsat01.yml	false	false	2.176919	1.0576193609995244	181.239808
algorithms/Trie-MemSat01.yml	true	true	2.194787	1.0607623569994757	180.031488
algorithms/Trie-MemUnsat01.yml	false	false	2.246633	1.0543058340008429	185.569280
algorithms/Tsp-FunSat01.yml	false	unknown	2.091597	1.0252076879987726	179.716096
algorithms/Tsp-FunUnsat01.yml	false	unknown	2.094234	1.0238748880001367	182.685696
algorithms/Tsp-MemSat01.yml	true	unknown	2.102334	1.0442569669994555	179.408896
algorithms/Tsp-MemUnsat01.yml	false	unknown	2.079651	1.0234523430008267	178.999296
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_01_bad.yml	false	unknown	2.128709	0.9980221219993837	131.317760
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_01_bad_version2.yml	false	unknown	2.154223	1.0090460430001258	129.519616
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_01_good.yml	true	unknown	2.145847	1.0057634840013634	129.847296
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_81a_bad.yml	false	unknown	2.271251	1.0254940270006045	134.561792
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_81a_bad_version2.yml	false	unknown	2.238899	1.0273270470006537	128.397312
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_81a_good.yml	true	unknown	2.160607	1.0101360449989443	130.543616
juliet-java/CWE369_Divide_by_Zero__float_console_readLine_divide_54_bad.yml	false	unknown	2.131386	0.9871271419997356	126.136320
juliet-java/CWE369_Divide_by_Zero__float_console_readLine_divide_54_bad_version2.yml	false	unknown	2.19049	1.0038090750003903	125.698048
juliet-java/CWE369_Divide_by_Zero__float_console_readLine_divide_54_good.yml	true	unknown	2.2171	1.0192060899989883	127.967232
jdart-regression/OverapproximationString01.yml	false	false	2.143028	1.0416738140011148	179.318784
jdart-regression/URLDecoder01.yml	true	unknown	1.865617	0.9284297869999136	126.107648
jdart-regression/URLDecoder02.yml	false	unknown	1.917167	0.9540107310003805	125.263872
jdart-regression/addition01.yml	false	true	2.162864	1.0427691059994686	184.266752
jdart-regression/array-iteration01.yml	false	false	2.292084	1.0923012080002081	220.614656
jdart-regression/boundcheck100.yml	false	false	3.273595	1.3947730609997961	271.949824
jdart-regression/boundcheck200.yml	false	false	4.322224	1.9935775590001867	516.980736
jdart-regression/boundcheck30.yml	false	false	2.241359	1.0585724950014992	192.643072
jdart-regression/double2long.yml	false	unknown	2.11211	1.0472988429992256	182.312960
jdart-regression/float.yml	false	true	1.992299	0.9893750539995381	180.121600
jdart-regression/list2.yml	true	true	15.649903	7.271854851000171	582.782976
jdart-regression/radians.yml	false	unknown	1.950628	0.9645477069989283	125.100032
jdart-regression/shifting.yml	false	unknown	2.002041	1.023562910999317	179.494912
jdart-regression/shifting2.yml	false	unknown	1.994696	0.9892430950003472	179.306496
jdart-regression/shifting3.yml	false	unknown	1.972502	0.998572697999407	179.101696
jdart-regression/startswith.yml	true	true	2.189255	1.0558152749999863	182.628352
securibench/Aliasing1.yml	false	false	4.22471	1.6238552209997579	189.165568
securibench/Aliasing2.yml	true	true	3.711037	1.4489809349997813	129.691648
securibench/Aliasing3.yml	true	true	3.698278	1.4540162140001485	130.564096
securibench/Aliasing4.yml	false	false	4.197017	1.6199066270000912	189.468672
securibench/Aliasing5.yml	false	false	4.183344	1.6019430809992627	188.936192
securibench/Aliasing6.yml	false	false	4.618953	1.7494578220012045	218.832896
securibench/Arrays1.yml	false	false	4.056763	1.5746227119998366	200.474624
securibench/Arrays10.yml	false	unknown	3.987707	1.5428667219985073	198.938624
securibench/Arrays2.yml	false	false	4.23297	1.6262596159995155	209.924096
securibench/Arrays3.yml	false	false	4.020356	1.5793411650010967	194.871296
securibench/Arrays4.yml	false	false	3.907189	1.5552798790013185	188.350464
securibench/Arrays5.yml	true	true	3.693499	1.451134279001053	130.822144
securibench/Arrays6.yml	false	false	3.948469	1.569844997000473	188.387328
securibench/Arrays7.yml	false	false	4.025148	1.57611645399993	191.979520
securibench/Arrays8.yml	false	false	4.25517	1.610652826999285	204.443648
securibench/Arrays9.yml	false	false	4.406197	1.6314386159992864	203.542528
securibench/Basic1.yml	false	false	3.965988	1.5771772499992949	189.489152
securibench/Basic10.yml	false	false	4.025437	1.5801493149992893	196.005888
securibench/Basic11.yml	false	unknown	3.759874	1.4594724649996351	127.897600
securibench/Basic12.yml	false	false	4.307701	1.6634874569990643	226.574336
securibench/Basic15.yml	false	false	3.974152	1.5573137279989169	189.804544
securibench/Basic16.yml	false	false	3.966285	1.572769051999785	189.857792
securibench/Basic17.yml	false	false	3.962401	1.5866214389989182	189.067264
securibench/Basic18.yml	false	false	4.649258	1.8156309709993366	224.636928
securibench/Basic19.yml	false	false	3.943964	1.5720334369998454	191.737856
securibench/Basic2.yml	false	false	4.429392	1.6726716459997988	225.644544
securibench/Basic20.yml	false	false	3.876834	1.5418637039983878	187.928576
securibench/Basic21.yml	false	unknown	4.333798	1.6118816809994314	189.386752
securibench/Basic24.yml	false	unknown	4.109578	1.5697959159988386	187.265024
securibench/Basic25.yml	false	unknown	4.199386	1.5887372719989798	194.670592
securibench/Basic26.yml	false	false	3.991197	1.5906157580011495	189.612032
securibench/Basic27.yml	false	false	4.086008	1.6061146650008595	189.362176
securibench/Basic28.yml	true	true	3.877439	1.4820606770008453	129.134592
securibench/Basic29.yml	false	false	4.229272	1.6232334399992396	188.960768
securibench/Basic3.yml	false	unknown	3.706269	1.4458274700009497	131.063808
securibench/Basic30.yml	false	false	3.955535	1.5666147069987346	190.078976
securibench/Basic31.yml	false	false	4.269143	1.6466032219996123	203.878400
securibench/Basic32.yml	false	false	4.24429	1.604271524000069	206.716928
securibench/Basic33.yml	false	false	4.342037	1.6468245390005904	202.203136
securibench/Basic34.yml	false	false	4.253277	1.628760734000025	202.047488
securibench/Basic35.yml	false	false	4.65768	1.860973657001523	210.116608
securibench/Basic37.yml	false	unknown	4.0787	1.567075353999826	205.103104
securibench/Basic38.yml	false	unknown	3.859211	1.54294311600097	204.447744
securibench/Basic39.yml	false	unknown	4.049248	1.5694165810000413	205.099008
securibench/Basic4.yml	false	false	4.070811	1.6192602510000143	223.748096
securibench/Basic5.yml	false	unknown	3.969649	1.5249091980003868	128.602112
securibench/Basic6.yml	true	unknown	3.706624	1.4337073940005212	128.434176
securibench/Basic7.yml	false	unknown	3.7466	1.4440148970006703	127.275008
securibench/Basic8.yml	true	true	3.601685	1.4350622839992866	128.978944
securibench/Basic9.yml	false	false	3.97974	1.5939672069998778	212.979712
securibench/Collections1.yml	false	false	4.241223	1.6227036130003398	198.287360
securibench/Collections10.yml	false	false	4.043088	1.591507406999881	193.560576
securibench/Collections12.yml	false	false	4.00367	1.5674279579998256	198.746112
securibench/Collections13.yml	false	false	4.150457	1.623580473000402	197.722112
securibench/Collections14.yml	false	false	5.517712	2.061281610000151	302.702592
securibench/Collections2.yml	false	false	4.20439	1.6075136680010473	191.533056
securibench/Collections3.yml	false	false	4.222541	1.5917778460006957	201.486336
securibench/Collections4.yml	false	false	4.23833	1.6387993620010093	197.242880
securibench/Collections5.yml	false	false	4.065394	1.584672891000082	193.257472
securibench/Collections6.yml	false	false	3.99609	1.5730212469989056	199.229440
securibench/Collections7.yml	false	false	4.17304	1.6956443010003568	196.272128
securibench/Collections8.yml	true	true	3.793889	1.478312069999447	136.007680
securibench/Collections9.yml	true	unknown	4.111969	1.5822319260005315	200.847360
securibench/Datastructures1.yml	false	false	3.969001	1.5913369949994376	189.767680
securibench/Datastructures2.yml	false	false	4.078508	1.5829096519992163	193.638400
securibench/Datastructures3.yml	false	false	4.065604	1.5840888820002874	189.624320
securibench/Datastructures4.yml	true	true	3.607343	1.4483429749998322	130.375680
securibench/Datastructures5.yml	false	unknown	3.797508	1.4463871629995992	128.774144
securibench/Datastructures6.yml	false	false	6.176439	2.2998762959996384	377.368576
securibench/Factories1.yml	false	unknown	3.596711	1.4358652659993822	127.250432
securibench/Factories2.yml	false	false	4.216454	1.5896594480000203	189.407232
securibench/Factories3.yml	false	false	4.378359	1.648402819999319	202.280960
securibench/Inter1.yml	false	false	3.958818	1.5557058519989369	188.887040
securibench/Inter10.yml	false	unknown	3.862908	1.4738041350010462	129.384448
securibench/Inter11.yml	false	unknown	3.876839	1.4796368749994144	128.700416
securibench/Inter12.yml	false	false	4.276666	1.6167915330006508	198.602752
securibench/Inter13.yml	false	false	4.359818	1.6633576620006352	220.008448
securibench/Inter14.yml	false	false	4.829649	1.9052477609984635	214.097920
securibench/Inter2.yml	false	false	3.972842	1.5913350419996277	194.228224
securibench/Inter3.yml	false	false	4.518321	1.7604049099991244	207.081472
securibench/Inter4.yml	false	false	4.387474	1.6561415279993525	211.148800
securibench/Inter5.yml	false	unknown	3.603639	1.4403668800005107	129.122304
securibench/Inter6.yml	false	false	3.979163	1.5613487940008781	189.243392
securibench/Inter7.yml	false	false	4.076648	1.5913806980006484	189.325312
securibench/Inter8.yml	false	false	3.955279	1.5713947849999386	197.726208
securibench/Inter9.yml	false	unknown	3.666844	1.4263847800011717	128.696320
securibench/Pred1.yml	true	true	3.555202	1.4195853299988812	128.540672
securibench/Pred2.yml	false	false	4.073736	1.6274102620009216	220.454912
securibench/Pred3.yml	true	true	3.869019	1.5214174650009227	186.519552
securibench/Pred4.yml	false	false	4.334455	1.6086017249999713	211.259392
securibench/Pred5.yml	false	false	4.263899	1.6380543600007513	200.265728
securibench/Pred6.yml	true	true	3.747957	1.4602247420007188	127.610880
securibench/Pred7.yml	true	true	3.807438	1.4726536680009303	137.039872
securibench/Pred8.yml	false	false	4.266471	1.6412674379989767	189.657088
securibench/Pred9.yml	true	true	4.139228	1.5955536029996438	188.551168
securibench/Refl1.yml	false	false	4.239571	1.6386081820000982	192.376832
securibench/Refl2.yml	false	true	3.688353	1.4461395870002889	131.305472
securibench/Refl3.yml	false	false	4.34516	1.6401990570011549	199.245824
securibench/Refl4.yml	false	false	4.389139	1.6642498720011645	201.961472
securibench/Sanitizers1.yml	false	unknown	5.534396	2.6111207630001445	257.118208
securibench/Sanitizers2.yml	true	unknown	5.424945	2.361895505000575	254.263296
securibench/Sanitizers3.yml	true	unknown	4.193713	1.590391104999071	190.103552
securibench/Sanitizers4.yml	false	TIMEOUT	900.180711	899.6086862639986	1187.094528
securibench/Sanitizers5.yml	false	unknown	4.31555	1.625606116000199	187.072512
securibench/Sanitizers6.yml	true	unknown	3.837572	1.536861818000034	204.476416
securibench/Session1.yml	false	false	4.428421	1.6629756130005262	203.444224
securibench/Session2.yml	false	false	4.212141	1.6374775730000692	190.947328
securibench/Session3.yml	false	false	4.135538	1.608584443001746	204.648448
securibench/StrongUpdates1.yml	true	true	3.694882	1.4425164260010206	129.605632
securibench/StrongUpdates2.yml	true	true	3.830401	1.4777364159999706	130.281472
securibench/StrongUpdates3.yml	true	true	3.94245	1.4989631450007437	130.793472
securibench/StrongUpdates4.yml	true	true	3.812764	1.467380772000979	130.752512
securibench/StrongUpdates5.yml	true	unknown	3.899041	1.482866134001597	129.585152
float-nonlinear-calculation/Bessel.yml	true	true	2.401941	1.1280267399997683	192.229376
float-nonlinear-calculation/Conflict.yml	true	unknown	2.801216	1.2562415699994745	200.466432
float-nonlinear-calculation/EulerMethod.yml	false	false	3.133922	1.393615041000885	420.732928
float-nonlinear-calculation/MathSin.yml	false	unknown	2.851576	1.2033642999995209	126.984192
float-nonlinear-calculation/Optimization1.yml	false	false	2.99476	1.271527505999984	183.848960
float-nonlinear-calculation/Optimization2.yml	false	false	2.794989	1.232547126001009	183.627776
float-nonlinear-calculation/Optimization3.yml	false	unknown	2.96328	1.2647561489993677	180.719616
float-nonlinear-calculation/Optimization4.yml	false	unknown	2.730613	1.2187785980004264	182.923264
float-nonlinear-calculation/Optimization5.yml	false	unknown	2.76461	1.2271811150003487	180.408320
float-nonlinear-calculation/Optimization6.yml	false	false	2.942073	1.2650464159996773	185.036800
float-nonlinear-calculation/PartitionEx.yml	true	true	2.100127	1.0336619119989336	181.198848
float-nonlinear-calculation/TurnLogic.yml	true	true	1.989429	0.9679164980007045	134.053888
float-nonlinear-calculation/coral1.yml	false	false	3.00624	1.2686170369997853	182.022144
float-nonlinear-calculation/coral10.yml	false	false	2.845065	1.2498230780001904	183.271424
float-nonlinear-calculation/coral11.yml	false	unknown	2.874096	1.251645008000196	179.146752
float-nonlinear-calculation/coral12.yml	false	unknown	2.946888	1.2784235369999806	180.318208
float-nonlinear-calculation/coral13.yml	false	unknown	2.747458	1.2381138450000435	179.941376
float-nonlinear-calculation/coral14.yml	false	unknown	2.902578	1.2578319539989025	178.896896
float-nonlinear-calculation/coral15.yml	false	unknown	2.882631	1.2430869769996207	179.216384
float-nonlinear-calculation/coral16.yml	false	unknown	2.727992	1.2218196319990966	181.264384
float-nonlinear-calculation/coral17.yml	false	unknown	2.957095	1.2590396469986445	179.027968
float-nonlinear-calculation/coral18.yml	false	unknown	2.990015	1.2640537000006589	179.945472
float-nonlinear-calculation/coral19.yml	false	unknown	2.878014	1.2347195639995334	180.793344
float-nonlinear-calculation/coral2.yml	false	false	2.932808	1.2662052830000903	181.788672
float-nonlinear-calculation/coral20.yml	false	false	2.84263	1.2440567269986786	182.419456
float-nonlinear-calculation/coral21.yml	false	false	3.000942	1.2641304380013025	186.675200
float-nonlinear-calculation/coral22.yml	false	unknown	2.995947	1.278724494999551	181.694464
float-nonlinear-calculation/coral23.yml	true	unknown	3.036126	1.278340893000859	182.611968
float-nonlinear-calculation/coral26.yml	true	unknown	2.976259	1.2862080390004849	184.705024
float-nonlinear-calculation/coral27.yml	false	false	2.879669	1.264302902000054	183.549952
float-nonlinear-calculation/coral28.yml	false	unknown	2.88589	1.2485039380007947	179.437568
float-nonlinear-calculation/coral29.yml	false	unknown	2.757615	1.218867739999041	179.605504
float-nonlinear-calculation/coral3.yml	true	unknown	2.946366	1.2760043060006865	181.219328
float-nonlinear-calculation/coral30.yml	false	unknown	2.753778	1.166250760999901	125.214720
float-nonlinear-calculation/coral31.yml	false	unknown	2.832195	1.2550837210001191	181.805056
float-nonlinear-calculation/coral32.yml	false	unknown	2.856484	1.2429627490000712	179.965952
float-nonlinear-calculation/coral33.yml	false	unknown	2.721989	1.2448634560005303	178.823168
float-nonlinear-calculation/coral34.yml	false	unknown	2.805395	1.2294590239998797	179.503104
float-nonlinear-calculation/coral35.yml	false	unknown	2.987328	1.265686116001234	179.675136
float-nonlinear-calculation/coral36.yml	false	unknown	2.717477	1.1563516610003717	124.108800
float-nonlinear-calculation/coral38.yml	false	unknown	2.700198	1.200263635999363	179.855360
float-nonlinear-calculation/coral39.yml	false	unknown	2.936112	1.241122394998456	180.445184
float-nonlinear-calculation/coral4.yml	false	unknown	2.876835	1.265903735999018	178.962432
float-nonlinear-calculation/coral40.yml	false	false	2.77655	1.2172021559999848	182.415360
float-nonlinear-calculation/coral41.yml	false	unknown	2.826583	1.2427220859990484	182.185984
float-nonlinear-calculation/coral42.yml	false	unknown	2.691285	1.2095270810004877	179.916800
float-nonlinear-calculation/coral43.yml	false	unknown	2.906383	1.250313674001518	178.769920
float-nonlinear-calculation/coral44.yml	false	unknown	2.671211	1.213065039999492	180.473856
float-nonlinear-calculation/coral45.yml	false	unknown	2.920502	1.2506931890002306	179.441664
