tool		SPF Mon Jun 30 08:45:41 AM IST 2025	SPF Mon Jun 30 08:45:41 AM IST 2025	SPF Mon Jun 30 08:45:41 AM IST 2025	SPF Mon Jun 30 08:45:41 AM IST 2025	SPF Tue Jul 15 05:24:05 PM IST 2025	SPF Tue Jul 15 05:24:05 PM IST 2025	SPF Tue Jul 15 05:24:05 PM IST 2025	SPF Tue Jul 15 05:24:05 PM IST 2025
run set		SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java
../sv-benchmarks/java/		status	cputime (s)	walltime (s)	memory (MB)	status	cputime (s)	walltime (s)	memory (MB)
jbmc-regression/StringConstructors02.yml	false	false	2.022395	0.9751536110006782	119.468032	false	1.857434	0.9329408799994781	118.509568
jbmc-regression/StringConstructors03.yml	false	false	2.019086	0.9747919390001698	120.541184	false	1.745628	0.8862262299999202	119.033856
jbmc-regression/StringConstructors04.yml	false	false	1.960739	0.9375094530005299	121.282560	false	1.771826	0.8932462180000584	119.422976
jbmc-regression/StringConstructors05.yml	false	false	2.018504	0.9551401859998805	122.204160	false	1.817349	0.9012770720000844	120.233984
jbmc-regression/StringContains01.yml	false	false	1.927474	0.937267817999782	120.594432	false	1.866224	0.9100748920000115	129.400832
jbmc-regression/StringContains02.yml	false	false	1.965006	0.938799083000049	120.262656	false	1.773581	0.9021886910004469	119.193600
jbmc-regression/StringIndexMethods01.yml	true	true	1.96182	0.9167680969994763	114.958336	true	1.716298	0.8632089270004144	114.843648
jbmc-regression/StringIndexMethods02.yml	false	false	2.04845	0.9919051070000933	170.033152	false	1.932037	0.9699140009997791	180.277248
jbmc-regression/StringIndexMethods03.yml	false	false	1.993816	0.9858428040006402	169.431040	false	1.943389	1.0013918980002927	176.734208
jbmc-regression/StringIndexMethods04.yml	false	false	2.113318	1.0304399639999247	170.577920	false	1.93409	0.9934378500001912	176.943104
jbmc-regression/StringIndexMethods05.yml	false	false	2.086207	0.9959419739998339	169.316352	false	1.926639	0.9814092480000909	177.750016
jbmc-regression/StringMiscellaneous01.yml	true	true	2.032732	0.9511436250004408	116.293632	true	1.796739	0.9208972490005181	115.937280
jbmc-regression/StringMiscellaneous02.yml	false	false	2.122885	1.0223533750004208	169.361408	false	1.936883	0.9733388810000179	180.453376
jbmc-regression/StringMiscellaneous03.yml	false	false	2.122678	1.0356734570004846	171.130880	false	1.899117	0.9577567059995999	173.711360
jbmc-regression/StringMiscellaneous04.yml	true	true	2.009431	0.9583227340008307	114.446336	true	1.883467	0.9156737799994517	114.974720
jbmc-regression/StringStartEnd01.yml	true	true	2.020328	0.9629538919998595	115.486720	true	1.798196	0.9079436230003921	118.509568
jbmc-regression/StringStartEnd02.yml	false	false	2.010556	0.9569324040003266	121.163776	false	1.777845	0.9118040220000694	118.558720
jbmc-regression/StringStartEnd03.yml	false	false	2.036565	0.9648539820000224	121.233408	false	1.844902	0.9333447620001607	118.829056
jbmc-regression/StringValueOf01.yml	true	true	1.962194	0.9374715909998486	115.748864	true	1.826171	0.9165384500001892	116.031488
jbmc-regression/StringValueOf02.yml	false	false	2.034029	0.9607500479996816	116.068352	false	1.776341	0.9147439279995524	118.931456
jbmc-regression/StringValueOf03.yml	false	false	1.965286	0.9486189180006477	117.415936	false	1.765712	0.8710139539998636	118.132736
jbmc-regression/StringValueOf04.yml	false	false	2.017001	0.9566290820002905	120.737792	false	1.818811	0.8951640949999273	119.320576
jbmc-regression/StringValueOf05.yml	false	false	2.110046	1.0508599740005593	172.773376	false	1.992716	0.9932418700000198	178.307072
jbmc-regression/StringValueOf06.yml	false	false	1.975154	0.9475691900006495	120.913920	false	1.728669	0.8814148279998335	118.861824
jbmc-regression/StringValueOf07.yml	false	unknown	1.959655	0.9318763379997108	116.727808	unknown	1.829573	0.9019073699992077	115.433472
jbmc-regression/StringValueOf08.yml	false	unknown	1.952369	0.9392917309996847	121.085952	unknown	1.800032	0.8962854590008646	120.434688
jbmc-regression/StringValueOf09.yml	false	unknown	2.013945	0.9696736839996447	120.160256	unknown	1.735674	0.8875246690004133	126.554112
jbmc-regression/StringValueOf10.yml	false	false	1.95845	0.9411987249995946	120.176640	false	1.77519	0.9047831230000156	118.403072
jbmc-regression/SubString01.yml	true	true	1.923081	0.9226253540000471	114.188288	true	1.72963	0.8847313810001651	114.728960
jbmc-regression/SubString02.yml	false	false	1.955179	0.944074584000191	121.204736	false	1.814284	0.9115620170005059	128.544768
jbmc-regression/SubString03.yml	false	false	2.063093	0.9897147900001073	121.184256	false	1.818506	0.9086109700001543	118.939648
jbmc-regression/TokenTest01.yml	true	true	1.997898	0.9318428149999818	122.863616	true	1.767298	0.8913130220007588	115.699712
jbmc-regression/TokenTest02.yml	false	unknown	1.897068	0.9242071459993895	116.695040	unknown	1.707045	0.8738473370003703	124.006400
jbmc-regression/Validate01.yml	true	true	1.989423	0.9252130909999323	114.929664	true	1.781996	0.9234941069998968	115.163136
jbmc-regression/Validate02.yml	false	unknown	1.947154	0.9211365500004831	116.707328	unknown	1.831144	0.9165195449995736	116.416512
jbmc-regression/aastore_aaload1.yml	true	true	183.527352	183.26533456000016	208.306176	true	164.30831	164.20304840399967	218.734592
jbmc-regression/array1.yml	true	true	2.198198	1.0467286539997076	178.810880	true	2.219845	1.087386479000088	187.670528
jbmc-regression/array2.yml	true	true	2.023695	0.9757823870004358	168.513536	true	1.843297	0.9451766239999415	176.152576
jbmc-regression/arraylength1.yml	true	true	2.04942	0.9876293110000915	169.246720	true	1.916489	0.9641754089998358	176.799744
jbmc-regression/arrayread1.yml	true	true	2.165427	1.0379663610001444	173.137920	true	1.896064	0.9443199279994587	183.447552
jbmc-regression/assert1.yml	true	true	2.052317	0.9916660179997052	172.216320	true	1.93446	0.9707819570003267	177.029120
jbmc-regression/assert2.yml	false	false	2.131477	1.016026442999646	172.281856	false	1.936656	0.9932583109994084	177.041408
jbmc-regression/assert3.yml	false	false	2.062594	1.0079088760003287	171.683840	false	1.890435	0.9704783450006289	176.902144
jbmc-regression/assert4.yml	false	false	2.083211	0.9877148919995307	169.185280	false	1.873344	0.9279318340004465	177.803264
jbmc-regression/assert5.yml	true	true	2.005471	0.9722932739996395	169.066496	true	1.891307	0.9622312440005771	175.955968
jbmc-regression/assert6.yml	true	true	2.037382	0.9801436970001305	167.636992	true	1.930018	0.9915570030007075	177.270784
jbmc-regression/astore_aload1.yml	true	true	2.059823	0.9742547349997039	114.651136	true	1.942474	0.9312022320000324	122.736640
jbmc-regression/athrow1.yml	false	false	1.871331	0.8944100280004932	115.118080	false	1.786751	0.8946227739997994	122.535936
jbmc-regression/basic1.yml	true	true	1.977671	0.9200701159998061	115.118080	true	1.697988	0.8655476270005238	115.146752
