tool		SPF Tue Aug 19 05:02:33 PM IST 2025	SPF Tue Aug 19 05:02:33 PM IST 2025	SPF Tue Aug 19 05:02:33 PM IST 2025	SPF Tue Aug 19 05:02:33 PM IST 2025
run set		SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java
../sv-benchmarks/java/		status	cputime (s)	walltime (s)	memory (MB)
jbmc-regression/assert5.yml	true	true	2.337508	1.101997553000274	182.657024
jbmc-regression/assert6.yml	true	true	2.338017	1.1330289249999623	180.101120
jbmc-regression/astore_aload1.yml	true	true	2.405366	1.2110972350001248	122.445824
jbmc-regression/athrow1.yml	false	false	2.163204	1.0609399760000997	123.174912
jbmc-regression/basic1.yml	true	true	2.149639	1.029481517000022	122.314752
jbmc-regression/bitwise1.yml	true	unknown	2.216818	1.1054322519999005	173.146112
jbmc-regression/boolean1.yml	true	true	2.350089	1.1235761809998621	180.117504
jbmc-regression/boolean2.yml	true	true	2.269852	1.0876393250000547	174.120960
jbmc-regression/bug-test-gen-095.yml	false	false	2.413617	1.1350633530000778	186.564608
jbmc-regression/bug-test-gen-119-2.yml	true	true	2.050946	0.9867754500000956	121.937920
jbmc-regression/bug-test-gen-119.yml	true	true	2.466392	1.164842613000019	203.329536
jbmc-regression/calc.yml	true	unknown	2.480968	1.1700604859997839	181.755904
jbmc-regression/cast1.yml	true	unknown	2.340561	1.117343783999786	175.341568
jbmc-regression/catch1.yml	true	true	2.238991	1.1170080010001584	122.892288
jbmc-regression/char1.yml	true	unknown	2.488617	1.1866292740000972	198.619136
jbmc-regression/charArray.yml	true	unknown	2.407224	1.2159425849999934	165.400576
jbmc-regression/classtest1.yml	true	true	2.142888	1.0342783670002973	122.195968
jbmc-regression/const1.yml	true	true	2.07647	1.0277660120000291	121.094144
jbmc-regression/constructor1.yml	true	true	2.048081	1.030055018999974	121.671680
jbmc-regression/enum1.yml	true	true	2.176635	1.0781406149999384	121.782272
jbmc-regression/exceptions1.yml	false	false	2.171737	1.0448133319996487	133.349376
jbmc-regression/exceptions10.yml	false	false	2.174775	1.0616934569998193	123.314176
jbmc-regression/exceptions11.yml	false	false	2.391833	1.1336963640001159	133.611520
jbmc-regression/exceptions12.yml	false	false	2.158279	1.0747232079997957	122.970112
jbmc-regression/exceptions13.yml	false	false	2.137821	1.035031619000165	122.777600
jbmc-regression/exceptions14.yml	true	true	2.199822	1.1104252420000194	122.531840
jbmc-regression/exceptions15.yml	true	true	2.269559	1.0840644999998403	122.916864
jbmc-regression/exceptions16.yml	false	false	2.23034	1.070583668999916	138.358784
jbmc-regression/exceptions18.yml	true	true	2.181685	1.0428615389996594	131.297280
jbmc-regression/exceptions2.yml	false	false	2.266314	1.0947495390000768	123.576320
jbmc-regression/exceptions3.yml	false	false	2.111865	1.0320300550001775	123.068416
jbmc-regression/exceptions4.yml	true	true	2.162433	1.0412704379996285	123.056128
jbmc-regression/exceptions5.yml	true	true	2.215157	1.0508514930002093	124.239872
jbmc-regression/exceptions6.yml	false	false	2.117821	1.0258934480002608	122.646528
jbmc-regression/exceptions7.yml	false	false	2.141294	1.0245169620002343	123.994112
jbmc-regression/exceptions8.yml	false	false	2.097105	1.0333459180001228	123.633664
jbmc-regression/exceptions9.yml	true	true	2.066385	1.0097732869999163	122.273792
jbmc-regression/fcmpx_dcmpx1.yml	true	true	2.116388	1.0233354629999667	121.913344
jbmc-regression/iarith1.yml	true	true	2.070613	1.0171092569999018	122.400768
jbmc-regression/iarith2.yml	true	true	2.098248	1.004274142000213	123.265024
jbmc-regression/if_acmp1.yml	true	true	2.172648	1.0452212209997924	122.245120
jbmc-regression/if_expr1.yml	true	true	2.342995	1.1863739730001726	173.465600
jbmc-regression/if_icmp1.yml	true	true	2.302696	1.1090008149999449	175.030272
jbmc-regression/ifxx1.yml	true	true	2.210957	1.0553078499997355	121.888768
jbmc-regression/instanceof1.yml	true	true	2.096649	1.0153933589999724	122.068992
jbmc-regression/instanceof2.yml	true	true	2.128094	1.0189854059999561	121.831424
jbmc-regression/instanceof3.yml	true	true	2.212323	1.1224152209997555	122.343424
jbmc-regression/instanceof4.yml	true	true	2.11361	1.049031358999855	121.815040
jbmc-regression/instanceof5.yml	true	true	2.113149	1.0452726880002956	122.499072
jbmc-regression/instanceof6.yml	true	true	2.158836	1.0781792679999853	121.958400
jbmc-regression/instanceof7.yml	true	true	2.121014	1.0195808499997838	121.552896
jbmc-regression/instanceof8.yml	true	true	2.085179	1.002889440999752	121.495552
jbmc-regression/interface1.yml	false	false	2.059827	1.0274136559996805	122.855424
jbmc-regression/java_append_char.yml	false	false	2.449879	1.1481305850002173	179.724288
jbmc-regression/lazyloading4.yml	true	true	2.138994	1.0448852069998793	122.138624
jbmc-regression/list1.yml	true	true	35.994845	15.922936480999851	590.008320
jbmc-regression/long1.yml	true	true	2.132037	1.0415686799997275	121.741312
jbmc-regression/lookupswitch1.yml	true	true	2.457425	1.1690591070000664	185.339904
jbmc-regression/multinewarray.yml	true	true	2.18906	1.098913525000171	123.420672
jbmc-regression/overloading1.yml	true	true	2.900602	1.4752057079999759	123.965440
