   BENCHMARK INFORMATION
SPF
benchmark definition:    ../../benchmark-defs/spf.xml
name:                    spf
run sets:                SV-COMP25_assert_java.ReachSafety-Java, SV-COMP25_runtime-exception.RuntimeException-Java
date:                    Sun, 2025-06-15 18:34:06 IST
tool:                    SPF Sun Jun 15 01:06:53 PM IST 2025
tool executable:         ./jpf-sv-comp
options:
parallel runs:           3
resource limits:
- memory:                3000.0 MB
- time:                  900 s
- cpu cores:             3
hardware requirements:
- cpu model:             Intel Xeon E3-1230 v5 @ 3.40 GHz
- cpu cores:             3
- memory:                3000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    rcbook
os:                      Linux-6.14.9-300.fc42.x86_64-x86_64-with-glibc2.41
cpu:                     AMD Ryzen 5 5600H with Radeon Graphics
- cores:                 12
- max frequency:         4280.0 MHz
- turbo boost enabled:   True
ram:                     16127.094784 MB
------------------------------------------------------------



SV-COMP25_assert_java.ReachSafety-Java
Run set 1 of 2 with options '' and propertyfile 'None'

inputfile                                                                               status                       cpu time   wall time        host
jbmc-regression/charArray.yml                                                           unknown                          1.91        0.97        None
jbmc-regression/classtest1.yml                                                          true                             1.61        0.80        None
jbmc-regression/const1.yml                                                              true                             1.73        0.87        None
jbmc-regression/constructor1.yml                                                        true                             1.61        0.80        None
jbmc-regression/enum1.yml                                                               true                             1.69        0.84        None
jbmc-regression/exceptions1.yml                                                         false                            1.92        0.95        None
jbmc-regression/exceptions10.yml                                                        false                            1.68        0.85        None
jbmc-regression/exceptions11.yml                                                        false                            1.68        0.82        None
jbmc-regression/exceptions12.yml                                                        false                            1.78        0.89        None
jbmc-regression/exceptions13.yml                                                        false                            1.84        0.94        None
jbmc-regression/exceptions14.yml                                                        true                             1.81        0.92        None
jbmc-regression/exceptions15.yml                                                        true                             1.75        0.87        None
jbmc-regression/exceptions16.yml                                                        false                            1.88        0.93        None
jbmc-regression/exceptions18.yml                                                        true                             1.87        0.93        None
jbmc-regression/exceptions2.yml                                                         false                            1.79        0.90        None
jbmc-regression/exceptions3.yml                                                         false                            2.02        1.03        None
jbmc-regression/exceptions4.yml                                                         true                             1.77        0.88        None
jbmc-regression/exceptions5.yml                                                         true                             1.82        0.91        None
jbmc-regression/exceptions6.yml                                                         false                            1.74        0.88        None
jbmc-regression/exceptions7.yml                                                         false                            1.73        0.87        None
jbmc-regression/exceptions8.yml                                                         false                            1.63        0.81        None
jbmc-regression/exceptions9.yml                                                         true                             1.77        0.89        None
jbmc-regression/fcmpx_dcmpx1.yml                                                        true                             1.70        0.85        None
jbmc-regression/iarith1.yml                                                             true                             1.67        0.82        None
jbmc-regression/iarith2.yml                                                             true                             1.82        0.89        None
jbmc-regression/if_acmp1.yml                                                            true                             1.66        0.82        None
jbmc-regression/if_expr1.yml                                                            true                             1.86        0.95        None
jbmc-regression/if_icmp1.yml                                                            true                             1.85        0.97        None
jbmc-regression/ifxx1.yml                                                               true                             1.73        0.87        None
jbmc-regression/instanceof1.yml                                                         true                             1.72        0.87        None
jbmc-regression/instanceof2.yml                                                         true                             1.69        0.83        None
jbmc-regression/instanceof3.yml                                                         true                             1.71        0.84        None
jbmc-regression/instanceof4.yml                                                         true                             1.61        0.81        None
jbmc-regression/instanceof5.yml                                                         true                             1.79        0.91        None
jbmc-regression/instanceof6.yml                                                         true                             1.65        0.83        None
jbmc-regression/instanceof7.yml                                                         true                             1.72        0.85        None
jbmc-regression/instanceof8.yml                                                         true                             1.74        0.87        None
jbmc-regression/interface1.yml                                                          false                            1.73        0.87        None
jbmc-regression/java_append_char.yml                                                    false                            1.97        0.97        None
jbmc-regression/lazyloading4.yml                                                        true                             1.74        0.86        None
jbmc-regression/list1.yml                                                               unknown                          4.15        2.05        None
jbmc-regression/long1.yml                                                               true                             1.66        0.83        None
jbmc-regression/lookupswitch1.yml                                                       true                             1.93        0.96        None
jbmc-regression/multinewarray.yml                                                       true                             1.72        0.85        None
jbmc-regression/overloading1.yml                                                        true                             1.67        0.82        None
jbmc-regression/package1.yml                                                            true                             1.62        0.82        None
jbmc-regression/putfield_getfield1.yml                                                  true                             1.65        0.81        None
jbmc-regression/putstatic_getstatic1.yml                                                true                             1.67        0.85        None
jbmc-regression/recursion2.yml                                                          true                             1.74        0.86        None
jbmc-regression/return1.yml                                                             false                            1.67        0.85        None
jbmc-regression/return2.yml                                                             false                            1.78        0.91        None
jbmc-regression/store_load1.yml                                                         true                             1.77        0.89        None
jbmc-regression/swap1.yml                                                               true                             1.69        0.85        None
jbmc-regression/synchronized.yml                                                        true                             1.72        0.86        None
jbmc-regression/tableswitch1.yml                                                        true                             2.01        1.02        None
jbmc-regression/uninitialised1.yml                                                      true                             1.73        0.85        None
jbmc-regression/virtual1.yml                                                            true                             1.77        0.88        None
jbmc-regression/virtual2.yml                                                            false                            1.69        0.85        None
jbmc-regression/virtual4.yml                                                            true                             1.72        0.85        None
jbmc-regression/virtual_function_unwinding.yml                                          true                             1.64        0.83        None
jpf-regression/ExDarko_false.yml                                                        false                            1.91        0.98        None
jpf-regression/ExDarko_true.yml                                                         true                             1.98        1.00        None
jpf-regression/ExException_false.yml                                                    false                            1.91        1.05        None
jpf-regression/ExException_true.yml                                                     true                             1.92        0.95        None
jpf-regression/ExGenSymExe_false.yml                                                    false                            1.81        0.90        None
jpf-regression/ExGenSymExe_true.yml                                                     true                             1.75        0.86        None
jpf-regression/ExLazy_false.yml                                                         false                            1.89        0.95        None
jpf-regression/ExLazy_true.yml                                                          true                             1.86        0.95        None
jpf-regression/ExMIT_false.yml                                                          false                            1.86        0.95        None
jpf-regression/ExMIT_true.yml                                                           true                             1.89        0.97        None
jpf-regression/ExSymExe10_false.yml                                                     false                            1.93        1.01        None
jpf-regression/ExSymExe10_true.yml                                                      true                             1.83        0.93        None
jpf-regression/ExSymExe11_false.yml                                                     false                            1.77        0.90        None
jpf-regression/ExSymExe11_true.yml                                                      true                             2.07        1.04        None
jpf-regression/ExSymExe12_false.yml                                                     false                           31.74       31.10        None
jpf-regression/ExSymExe12_true.yml                                                      true                             2.04        1.05        None
jpf-regression/ExSymExe13_false.yml                                                     false                            2.13        1.07        None
jpf-regression/ExSymExe13_true.yml                                                      true                             1.99        1.02        None
jpf-regression/ExSymExe14_false.yml                                                     false                           11.17       10.07        None
jpf-regression/ExSymExe14_true.yml                                                      true                             2.10        1.26        None
jpf-regression/ExSymExe15_false.yml                                                     false                            1.90        0.95        None
jpf-regression/ExSymExe15_true.yml                                                      true                             1.92        0.98        None
jpf-regression/ExSymExe16_false.yml                                                     false                            1.70        0.83        None
jpf-regression/ExSymExe16_true.yml                                                      true                             1.71        0.86        None
jpf-regression/ExSymExe17_false.yml                                                     false                            1.66        0.83        None
jpf-regression/ExSymExe17_true.yml                                                      true                             1.71        0.86        None
jpf-regression/ExSymExe18_false.yml                                                     false                            1.94        0.96        None
jpf-regression/ExSymExe18_true.yml                                                      true                             1.73        0.86        None
jpf-regression/ExSymExe19_false.yml                                                     false                            1.95        0.99        None
jpf-regression/ExSymExe19_true.yml                                                      unknown                          1.84        0.93        None
jpf-regression/ExSymExe1_false.yml                                                      unknown                          1.91        0.97        None
jpf-regression/ExSymExe1_true.yml                                                       true                             1.81        0.91        None
jpf-regression/ExSymExe20_false.yml                                                     unknown                          1.90        0.96        None
jpf-regression/ExSymExe20_true.yml                                                      true                             1.70        0.83        None
jpf-regression/ExSymExe21_false.yml                                                     unknown                          1.96        1.03        None
jpf-regression/ExSymExe21_true.yml                                                      true                             1.73        0.89        None
jpf-regression/ExSymExe25_false.yml                                                     false                            2.00        1.01        None
jpf-regression/ExSymExe25_true.yml                                                      true                             1.83        0.93        None
jpf-regression/ExSymExe26_false.yml                                                     unknown                          1.88        0.96        None
jpf-regression/ExSymExe26_true.yml                                                      true                             1.82        0.93        None
jpf-regression/ExSymExe27_false.yml                                                     false                            2.01        1.01        None
jpf-regression/ExSymExe27_true.yml                                                      true                             1.78        0.89        None
jpf-regression/ExSymExe28_false.yml                                                     false                            2.06        1.06        None
jpf-regression/ExSymExe28_true.yml                                                      true                             1.76        0.90        None
jpf-regression/ExSymExe29_false.yml                                                     unknown                          1.89        0.97        None
jpf-regression/ExSymExe29_true.yml                                                      true                             1.79        0.91        None
jpf-regression/ExSymExe2_false.yml                                                      unknown                          1.85        0.96        None
jpf-regression/ExSymExe2_true.yml                                                       true                             1.77        0.94        None
jpf-regression/ExSymExe3_false.yml                                                      false                            1.96        1.00        None
jpf-regression/ExSymExe3_true.yml                                                       true                             1.73        0.86        None
jpf-regression/ExSymExe4_false.yml                                                      unknown                          1.89        0.99        None
