tool		SPF Sun Jun 22 08:28:51 PM IST 2025	SPF Sun Jun 22 08:28:51 PM IST 2025	SPF Sun Jun 22 08:28:51 PM IST 2025	SPF Sun Jun 22 08:28:51 PM IST 2025	SPF Sat Jun 14 11:29:35 PM IST 2025	SPF Sat Jun 14 11:29:35 PM IST 2025	SPF Sat Jun 14 11:29:35 PM IST 2025	SPF Sat Jun 14 11:29:35 PM IST 2025
run set		SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java
sv-benchmarks/java/		status	cputime (s)	walltime (s)	memory (MB)	status	cputime (s)	walltime (s)	memory (MB)
jbmc-regression/instanceof2.yml	true	true	3.228318	1.645923830999891	114.688000	true	1.45427	0.7398800650007615	68.366336
jbmc-regression/instanceof3.yml	true	true	3.294762	1.6704469169999356	114.999296	true	1.489576	0.7554992559998936	67.760128
jbmc-regression/instanceof4.yml	true	true	3.28093	1.654471034999915	115.761152	true	1.43475	0.7185578110002098	67.682304
jbmc-regression/instanceof5.yml	true	true	3.295007	1.6879168269997535	114.970624	true	1.431711	0.7154388270027994	67.731456
jbmc-regression/instanceof6.yml	true	true	3.276106	1.6722686270004488	116.510720	true	1.529755	0.764795552000578	68.083712
jbmc-regression/instanceof7.yml	true	true	3.242063	1.6382747039997412	114.724864	true	1.590882	0.7862149079992378	69.574656
jbmc-regression/instanceof8.yml	true	true	3.271503	1.6631012459993144	114.733056	true	1.455108	0.7167958040008671	67.678208
jbmc-regression/interface1.yml	false	false	3.325858	1.6758945239998866	117.555200	false	1.519262	0.7440479360011523	68.157440
jbmc-regression/java_append_char.yml	false	false	3.780169	1.874197625999841	172.761088	false	1.674011	0.835803489000682	95.797248
jbmc-regression/lazyloading4.yml	true	true	3.172289	1.6208456309996109	115.474432	true	1.422529	0.7074572579986125	67.735552
